Customer_ID;Age;Gender;Item_Purchased;Category;Size;Color;Season;Purchase_Amount__USD_;Payment_Method;Shipping_Type;Location;Frequency_of_Purchases;Review_Rating
1202;27;Male;Shoes;Footwear;XL;Black;Summer; $37.00 ;Cash;Store Pickup;Illinois;Annually;3.2
1203;48;Male;Scarf;Accessories;S;Olive;Spring; $98.00 ;Bank Transfer;Express;Maryland;Quarterly;3.5
1204;40;Male;Sneakers;Footwear;M;Orange;Winter; $84.00 ;Cash;Express;Minnesota;Annually;3.7
1205;67;Male;Belt;Accessories;M;Pink;Spring; $81.00 ;Bank Transfer;Express;Florida;Monthly;4.7
1206;52;Male;Handbag;Accessories;M;Olive;Spring; $58.00 ;Venmo;Next Day Air;California;Every 3 Months;2.7
1207;22;Male;Handbag;Accessories;S;Cyan;Fall; $46.00 ;Cash;Store Pickup;Mississippi;Every 3 Months;4.4
1208;62;Male;Boots;Footwear;M;White;Summer; $95.00 ;Cash;2-Day Shipping;Washington;Bi-Weekly;3.7
1209;20;Male;Boots;Footwear;S;Red;Winter; $98.00 ;Credit Card;Express;Wisconsin;Weekly;4.2
1210;41;Male;Pants;Clothing;M;Blue;Winter; $43.00 ;Cash;2-Day Shipping;Pennsylvania;Bi-Weekly;2.7
1211;34;Male;Sunglasses;Accessories;M;Olive;Fall; $35.00 ;Cash;Next Day Air;Missouri;Every 3 Months;3.8
1212;23;Male;Hoodie;Clothing;M;Green;Spring; $90.00 ;Credit Card;Standard;Oklahoma;Quarterly;4.9
1213;32;Male;Shoes;Footwear;M;Yellow;Summer; $42.00 ;Cash;2-Day Shipping;Pennsylvania;Every 3 Months;3.7
1214;68;Male;Handbag;Accessories;XL;Black;Spring; $51.00 ;Venmo;2-Day Shipping;Kentucky;Annually;3.1
1215;30;Male;Jacket;Outerwear;M;Blue;Fall; $32.00 ;PayPal;Store Pickup;Vermont;Weekly;3.7
1216;66;Male;Blouse;Clothing;L;Pink;Winter; $31.00 ;Bank Transfer;2-Day Shipping;Oregon;Bi-Weekly;3.6
1217;62;Male;Pants;Clothing;XL;Lavender;Summer; $86.00 ;Cash;Next Day Air;Utah;Quarterly;4.5
1218;50;Male;Boots;Footwear;XL;Cyan;Fall; $58.00 ;Bank Transfer;Store Pickup;Nebraska;Fortnightly;4.2
1219;55;Male;Boots;Footwear;M;Cyan;Spring; $23.00 ;Credit Card;Next Day Air;Pennsylvania;Fortnightly;3.4
1220;19;Male;Sweater;Clothing;M;Gold;Winter; $86.00 ;PayPal;Next Day Air;Vermont;Weekly;4.8
1221;67;Male;Gloves;Accessories;M;Green;Winter; $21.00 ;Debit Card;Standard;Kentucky;Fortnightly;4.3
1222;18;Male;Socks;Clothing;M;Red;Winter; $42.00 ;Credit Card;2-Day Shipping;Iowa;Every 3 Months;2.6
1223;58;Male;Jeans;Clothing;L;Magenta;Fall; $24.00 ;PayPal;Standard;Indiana;Fortnightly;3.3
1224;69;Male;Pants;Clothing;L;Red;Winter; $77.00 ;Cash;Express;Kansas;Every 3 Months;4.1
1225;62;Male;Shorts;Clothing;M;Yellow;Summer; $39.00 ;Credit Card;Standard;Illinois;Fortnightly;4.6
1226;28;Male;Gloves;Accessories;S;Turquoise;Fall; $60.00 ;PayPal;Free Shipping;North Carolina;Annually;2.9
1227;53;Male;Sandals;Footwear;S;Cyan;Fall; $87.00 ;Venmo;Express;Ohio;Weekly;3.6
1228;27;Male;Blouse;Clothing;L;Yellow;Spring; $31.00 ;Debit Card;2-Day Shipping;Illinois;Weekly;4.3
1229;55;Male;Jacket;Outerwear;S;Yellow;Winter; $40.00 ;Debit Card;Store Pickup;Indiana;Weekly;2.7
1230;34;Male;Jewelry;Accessories;XL;Maroon;Winter; $48.00 ;Venmo;Express;Kansas;Annually;3.6
1231;25;Male;Hat;Accessories;L;Brown;Spring; $60.00 ;Debit Card;Next Day Air;Illinois;Monthly;3.7
1232;66;Male;Socks;Clothing;M;Gold;Spring; $44.00 ;PayPal;Free Shipping;Pennsylvania;Quarterly;3.4
1233;57;Male;Handbag;Accessories;M;Charcoal;Summer; $71.00 ;Credit Card;Next Day Air;New York;Bi-Weekly;2.7
1234;46;Male;Pants;Clothing;L;Beige;Winter; $37.00 ;Bank Transfer;Standard;Utah;Annually;4.5
1235;38;Male;Gloves;Accessories;M;Indigo;Fall; $62.00 ;Credit Card;2-Day Shipping;New Jersey;Bi-Weekly;3.7
1236;23;Male;Sweater;Clothing;M;Red;Spring; $85.00 ;Cash;Free Shipping;Idaho;Every 3 Months;3.4
1237;42;Male;Hat;Accessories;M;White;Summer; $97.00 ;Debit Card;2-Day Shipping;New Mexico;Monthly;3.7
1238;25;Male;Dress;Clothing;S;Charcoal;Spring; $46.00 ;Credit Card;Standard;Michigan;Quarterly;3.5
1239;55;Male;Pants;Clothing;M;Violet;Winter; $22.00 ;Bank Transfer;Free Shipping;Wyoming;Monthly;3.3
1240;62;Male;Coat;Outerwear;XL;Magenta;Spring; $88.00 ;Bank Transfer;Free Shipping;New Jersey;Weekly;2.8
1241;41;Male;Scarf;Accessories;L;White;Winter; $65.00 ;Bank Transfer;Express;New Jersey;Weekly;3.5
1242;58;Male;Hoodie;Clothing;XL;Pink;Winter; $29.00 ;Venmo;2-Day Shipping;Hawaii;Bi-Weekly;3.4
1243;56;Male;Socks;Clothing;M;Lavender;Summer; $96.00 ;PayPal;Standard;Nevada;Monthly;2.9
1244;25;Male;Blouse;Clothing;S;Pink;Spring; $59.00 ;Cash;Next Day Air;New Hampshire;Annually;4.4
1245;70;Male;Socks;Clothing;S;Silver;Summer; $60.00 ;Cash;2-Day Shipping;Indiana;Annually;3.5
1246;42;Male;Dress;Clothing;M;Violet;Fall; $88.00 ;Credit Card;Next Day Air;New York;Fortnightly;2.7
1247;27;Male;Hoodie;Clothing;M;Charcoal;Winter; $52.00 ;Venmo;Standard;Louisiana;Bi-Weekly;3.7
1248;65;Male;T-shirt;Clothing;M;Charcoal;Spring; $26.00 ;Debit Card;Store Pickup;Virginia;Weekly;3.7
1249;62;Male;Hat;Accessories;XL;Red;Winter; $97.00 ;Venmo;Store Pickup;Wisconsin;Annually;3.3
1250;62;Male;Boots;Footwear;M;Peach;Winter; $28.00 ;PayPal;Next Day Air;Oregon;Monthly;3.6
1251;52;Male;Jeans;Clothing;XL;Purple;Winter; $50.00 ;Venmo;Express;New Hampshire;Monthly;4.7
1252;56;Male;Shorts;Clothing;XL;Orange;Spring; $29.00 ;Bank Transfer;Express;Indiana;Annually;4.3
1253;28;Male;Sandals;Footwear;L;Magenta;Fall; $70.00 ;Credit Card;2-Day Shipping;Massachusetts;Every 3 Months;3.5
1254;39;Male;Sandals;Footwear;XL;Red;Winter; $73.00 ;Bank Transfer;Store Pickup;Montana;Monthly;3.0
1255;54;Male;Sneakers;Footwear;XL;Black;Spring; $69.00 ;Cash;Free Shipping;California;Bi-Weekly;4.5
1256;30;Male;Hat;Accessories;M;Peach;Fall; $51.00 ;Credit Card;Standard;Indiana;Monthly;4.0
1257;45;Male;Coat;Outerwear;S;Olive;Winter; $65.00 ;Bank Transfer;Store Pickup;West Virginia;Every 3 Months;4.2
1258;68;Male;Dress;Clothing;L;Gold;Spring; $48.00 ;Credit Card;Store Pickup;Minnesota;Bi-Weekly;3.5
1259;47;Male;Boots;Footwear;XL;Gold;Spring; $93.00 ;Cash;Store Pickup;Ohio;Every 3 Months;4.4
1260;68;Male;Skirt;Clothing;M;Turquoise;Fall; $74.00 ;Debit Card;Standard;Minnesota;Annually;3.8
1261;63;Male;Shirt;Clothing;XL;Green;Spring; $44.00 ;Cash;2-Day Shipping;Virginia;Monthly;2.7
1262;20;Male;Shirt;Clothing;L;Maroon;Summer; $60.00 ;Debit Card;2-Day Shipping;Connecticut;Fortnightly;3.2
1263;29;Male;Boots;Footwear;L;Brown;Winter; $100.00 ;Credit Card;Store Pickup;Tennessee;Fortnightly;3.6
1264;41;Male;Hoodie;Clothing;L;Brown;Winter; $53.00 ;Cash;Store Pickup;Delaware;Every 3 Months;4.6
1265;52;Male;Sweater;Clothing;S;Blue;Winter; $60.00 ;Credit Card;Store Pickup;Vermont;Monthly;2.8
1266;32;Male;Shirt;Clothing;M;Lavender;Spring; $38.00 ;Venmo;Standard;Louisiana;Every 3 Months;4.7
1267;20;Male;Blouse;Clothing;M;Peach;Fall; $44.00 ;Credit Card;2-Day Shipping;North Dakota;Fortnightly;3.1
1268;47;Male;T-shirt;Clothing;S;Gray;Spring; $34.00 ;Credit Card;2-Day Shipping;Oregon;Fortnightly;3.2
1269;23;Male;Jacket;Outerwear;XL;Charcoal;Winter; $48.00 ;Credit Card;Standard;Idaho;Bi-Weekly;2.7
1270;43;Male;Jewelry;Accessories;M;Lavender;Spring; $37.00 ;Venmo;Store Pickup;Vermont;Quarterly;4.9
1271;67;Male;Hoodie;Clothing;M;Green;Fall; $23.00 ;PayPal;Next Day Air;West Virginia;Quarterly;4.6
1272;70;Male;Jewelry;Accessories;S;Gray;Spring; $39.00 ;Bank Transfer;Express;Kentucky;Every 3 Months;4.9
1273;35;Male;Sandals;Footwear;M;Orange;Winter; $32.00 ;Bank Transfer;Free Shipping;Wisconsin;Every 3 Months;3.4
1274;41;Male;Jeans;Clothing;L;Silver;Spring; $30.00 ;Cash;Free Shipping;Mississippi;Annually;3.2
1275;54;Male;Hat;Accessories;M;Olive;Spring; $79.00 ;Cash;Next Day Air;Missouri;Fortnightly;4.1
1276;55;Male;Sweater;Clothing;S;Turquoise;Fall; $79.00 ;Bank Transfer;Free Shipping;Arkansas;Bi-Weekly;3.6
1277;51;Male;Boots;Footwear;L;Turquoise;Spring; $100.00 ;PayPal;Standard;Wyoming;Annually;3.0
1278;19;Male;Blouse;Clothing;L;Green;Spring; $69.00 ;Bank Transfer;2-Day Shipping;Rhode Island;Bi-Weekly;3.8
1279;28;Male;Shorts;Clothing;M;Violet;Fall; $76.00 ;Bank Transfer;Free Shipping;Utah;Weekly;4.6
1280;63;Male;Hoodie;Clothing;L;Charcoal;Fall; $55.00 ;PayPal;2-Day Shipping;Maryland;Every 3 Months;3.6
1281;30;Male;Pants;Clothing;L;White;Winter; $86.00 ;Bank Transfer;Express;Georgia;Bi-Weekly;2.6
1282;29;Male;Belt;Accessories;M;Olive;Spring; $93.00 ;PayPal;Next Day Air;New Jersey;Every 3 Months;3.2
1283;24;Male;Shirt;Clothing;L;Violet;Winter; $24.00 ;PayPal;Standard;New Hampshire;Weekly;4.4
1284;69;Male;Shirt;Clothing;M;Violet;Winter; $91.00 ;Credit Card;2-Day Shipping;Oregon;Every 3 Months;2.8
1285;65;Male;Dress;Clothing;M;Black;Spring; $94.00 ;Credit Card;Store Pickup;Arkansas;Monthly;4.9
1286;64;Male;Gloves;Accessories;M;Charcoal;Fall; $82.00 ;Venmo;Free Shipping;North Carolina;Weekly;3.4
1287;40;Male;Gloves;Accessories;L;Yellow;Winter; $24.00 ;PayPal;Free Shipping;West Virginia;Bi-Weekly;5.0
1288;24;Male;Jeans;Clothing;XL;Blue;Winter; $45.00 ;Bank Transfer;Next Day Air;Utah;Annually;5.0
1289;66;Male;Belt;Accessories;XL;Charcoal;Winter; $82.00 ;Debit Card;2-Day Shipping;South Dakota;Weekly;4.8
1290;35;Male;Jacket;Outerwear;M;Red;Fall; $59.00 ;Debit Card;Next Day Air;New Hampshire;Annually;2.7
1291;67;Male;Skirt;Clothing;M;Indigo;Spring; $50.00 ;Credit Card;Store Pickup;Maryland;Bi-Weekly;4.9
1292;69;Male;Sandals;Footwear;S;Beige;Spring; $68.00 ;Credit Card;2-Day Shipping;South Dakota;Annually;3.0
1293;26;Male;Belt;Accessories;M;Maroon;Summer; $41.00 ;PayPal;Standard;Kentucky;Weekly;3.8
1294;23;Male;Sweater;Clothing;XL;Yellow;Fall; $97.00 ;Debit Card;Express;Florida;Annually;4.4
1295;27;Male;Shirt;Clothing;M;Silver;Summer; $98.00 ;Venmo;Store Pickup;Texas;Monthly;2.9
1296;30;Male;Sneakers;Footwear;M;Olive;Fall; $50.00 ;Debit Card;2-Day Shipping;New Mexico;Quarterly;3.3
1297;48;Male;Jeans;Clothing;S;Teal;Spring; $86.00 ;Credit Card;Express;South Dakota;Annually;3.3
1298;44;Male;Sandals;Footwear;M;Silver;Summer; $46.00 ;Debit Card;Free Shipping;New Jersey;Annually;3.1
1299;29;Male;Pants;Clothing;S;Indigo;Summer; $70.00 ;Debit Card;Next Day Air;Indiana;Fortnightly;4.4
1300;29;Male;Belt;Accessories;L;Teal;Fall; $61.00 ;PayPal;Next Day Air;Louisiana;Monthly;3.3
1301;67;Male;T-shirt;Clothing;M;Charcoal;Spring; $26.00 ;Bank Transfer;Standard;West Virginia;Bi-Weekly;4.4
1302;42;Male;Shirt;Clothing;M;Orange;Fall; $31.00 ;Cash;Express;Maine;Fortnightly;4.3
1303;23;Male;Sneakers;Footwear;M;Gold;Fall; $55.00 ;Cash;Store Pickup;Idaho;Weekly;2.6
1304;34;Male;Blouse;Clothing;L;Silver;Summer; $60.00 ;PayPal;2-Day Shipping;New York;Every 3 Months;4.3
1305;64;Male;Backpack;Accessories;S;Orange;Spring; $28.00 ;Cash;Store Pickup;Montana;Bi-Weekly;3.7
1306;31;Male;Pants;Clothing;XL;Peach;Spring; $45.00 ;Credit Card;Next Day Air;Mississippi;Annually;4.5
1307;54;Male;Sweater;Clothing;L;Brown;Winter; $67.00 ;Credit Card;Free Shipping;Alaska;Quarterly;4.6
1308;23;Male;Coat;Outerwear;L;Black;Summer; $36.00 ;Bank Transfer;Express;Missouri;Every 3 Months;3.1
1309;59;Male;Dress;Clothing;L;Red;Summer; $53.00 ;Bank Transfer;Next Day Air;Rhode Island;Bi-Weekly;2.7
1310;32;Male;Blouse;Clothing;L;Lavender;Summer; $78.00 ;Cash;2-Day Shipping;Hawaii;Every 3 Months;3.9
1311;43;Male;Hoodie;Clothing;L;Brown;Winter; $49.00 ;Cash;Store Pickup;South Carolina;Weekly;4.1
1312;32;Male;Shoes;Footwear;M;Maroon;Fall; $29.00 ;Bank Transfer;Standard;Tennessee;Bi-Weekly;3.7
1313;66;Male;T-shirt;Clothing;M;Violet;Winter; $26.00 ;Bank Transfer;Store Pickup;Missouri;Annually;4.8
1314;70;Male;Shoes;Footwear;M;Lavender;Summer; $70.00 ;Cash;2-Day Shipping;Missouri;Bi-Weekly;3.3
1315;42;Male;Boots;Footwear;S;Magenta;Summer; $71.00 ;Bank Transfer;Next Day Air;Missouri;Bi-Weekly;3.3
1316;56;Male;Shorts;Clothing;L;Green;Spring; $99.00 ;Credit Card;Express;Mississippi;Monthly;3.4
1317;28;Male;Belt;Accessories;S;Lavender;Spring; $96.00 ;Bank Transfer;2-Day Shipping;Arkansas;Every 3 Months;3.8
1318;28;Male;Pants;Clothing;M;Green;Spring; $90.00 ;Venmo;Free Shipping;Kentucky;Fortnightly;4.9
1319;52;Male;Shorts;Clothing;M;Maroon;Spring; $88.00 ;Bank Transfer;Store Pickup;Connecticut;Weekly;2.6
1320;65;Male;Sunglasses;Accessories;M;Magenta;Spring; $60.00 ;Venmo;Express;Oklahoma;Monthly;4.9
1321;56;Male;Hat;Accessories;XL;Teal;Fall; $25.00 ;Cash;Express;California;Every 3 Months;4.8
1322;59;Male;T-shirt;Clothing;L;Orange;Winter; $65.00 ;Venmo;Next Day Air;Missouri;Every 3 Months;4.9
1323;23;Male;Pants;Clothing;M;Violet;Winter; $44.00 ;Venmo;Express;Washington;Monthly;4.1
1324;58;Male;Shorts;Clothing;M;Yellow;Spring; $77.00 ;Venmo;2-Day Shipping;New York;Annually;2.7
1325;39;Male;Jewelry;Accessories;S;Orange;Summer; $46.00 ;PayPal;Standard;Indiana;Annually;3.4
1326;28;Male;Backpack;Accessories;L;Gold;Summer; $66.00 ;PayPal;Next Day Air;Oregon;Bi-Weekly;3.8
1327;40;Male;Shoes;Footwear;M;Indigo;Spring; $41.00 ;Venmo;Standard;Texas;Monthly;2.7
1328;52;Male;Coat;Outerwear;M;Turquoise;Winter; $95.00 ;Venmo;Express;Florida;Bi-Weekly;3.0
1329;37;Male;Sweater;Clothing;M;Orange;Winter; $48.00 ;Venmo;Next Day Air;Rhode Island;Annually;3.4
1330;70;Male;Gloves;Accessories;M;Indigo;Fall; $28.00 ;PayPal;Store Pickup;Texas;Annually;3.1
1331;30;Male;Handbag;Accessories;M;Charcoal;Fall; $28.00 ;Bank Transfer;2-Day Shipping;Vermont;Every 3 Months;4.0
1332;38;Male;Socks;Clothing;M;Lavender;Spring; $26.00 ;Debit Card;Free Shipping;Maryland;Weekly;4.0
1333;66;Male;Hoodie;Clothing;S;Gold;Spring; $92.00 ;Cash;Next Day Air;Alaska;Annually;4.3
1334;29;Male;Pants;Clothing;M;Lavender;Winter; $90.00 ;Venmo;Express;Idaho;Every 3 Months;4.9
1335;46;Male;Coat;Outerwear;S;White;Spring; $99.00 ;Credit Card;Free Shipping;West Virginia;Every 3 Months;4.4
1336;56;Male;Boots;Footwear;M;Lavender;Fall; $97.00 ;PayPal;Standard;Nevada;Annually;4.7
1337;23;Male;Sneakers;Footwear;M;Charcoal;Spring; $77.00 ;Credit Card;Express;Oregon;Monthly;4.1
1338;37;Male;Sweater;Clothing;L;Silver;Spring; $23.00 ;PayPal;Express;Tennessee;Bi-Weekly;2.9
1339;56;Male;Handbag;Accessories;S;Yellow;Winter; $37.00 ;Venmo;Express;Alabama;Annually;3.8
1340;36;Male;Belt;Accessories;L;Olive;Winter; $54.00 ;PayPal;2-Day Shipping;Indiana;Fortnightly;4.4
1341;40;Male;Belt;Accessories;M;Peach;Fall; $83.00 ;Cash;Express;Idaho;Annually;4.7
1342;26;Male;Hoodie;Clothing;XL;Yellow;Fall; $26.00 ;PayPal;Next Day Air;Rhode Island;Quarterly;3.6
1343;57;Male;Sunglasses;Accessories;XL;Yellow;Summer; $54.00 ;Debit Card;Free Shipping;Arizona;Monthly;3.4
1344;68;Male;Sneakers;Footwear;M;Indigo;Spring; $71.00 ;Cash;Next Day Air;Florida;Quarterly;4.8
1345;56;Male;T-shirt;Clothing;S;Violet;Fall; $74.00 ;Bank Transfer;Next Day Air;New York;Quarterly;4.1
1346;40;Male;Dress;Clothing;M;White;Fall; $88.00 ;PayPal;2-Day Shipping;Nebraska;Fortnightly;3.2
1347;44;Male;Hoodie;Clothing;L;White;Winter; $73.00 ;PayPal;Express;Mississippi;Every 3 Months;3.5
1348;44;Male;Sweater;Clothing;M;Cyan;Summer; $90.00 ;Credit Card;Standard;Vermont;Monthly;4.5
1349;19;Male;Belt;Accessories;XL;Purple;Spring; $66.00 ;Venmo;Free Shipping;Nebraska;Fortnightly;3.4
1350;21;Male;Socks;Clothing;XL;Black;Spring; $94.00 ;Credit Card;Free Shipping;South Carolina;Annually;4.2
1351;31;Male;Sunglasses;Accessories;M;Orange;Fall; $50.00 ;Cash;Free Shipping;Delaware;Bi-Weekly;4.7
1352;30;Male;Coat;Outerwear;L;Maroon;Summer; $29.00 ;Credit Card;Express;Vermont;Fortnightly;4.7
1353;65;Male;Hat;Accessories;XL;Orange;Spring; $65.00 ;Cash;Free Shipping;Indiana;Annually;5.0
1354;39;Male;Pants;Clothing;M;Teal;Winter; $46.00 ;Debit Card;Express;Oregon;Quarterly;4.2
1355;64;Male;Backpack;Accessories;M;Gray;Spring; $72.00 ;Bank Transfer;2-Day Shipping;Maryland;Annually;3.3
1356;59;Male;Shorts;Clothing;M;Blue;Summer; $88.00 ;Bank Transfer;2-Day Shipping;Florida;Quarterly;4.1
1357;49;Male;Jacket;Outerwear;M;Cyan;Spring; $25.00 ;Bank Transfer;Express;Indiana;Monthly;3.4
1358;24;Male;Backpack;Accessories;S;Red;Summer; $72.00 ;Bank Transfer;Store Pickup;Texas;Bi-Weekly;3.9
1359;19;Male;Scarf;Accessories;XL;Pink;Spring; $48.00 ;PayPal;Free Shipping;Nebraska;Every 3 Months;4.6
1360;27;Male;Hoodie;Clothing;S;Cyan;Winter; $76.00 ;Credit Card;Store Pickup;North Carolina;Fortnightly;3.4
1361;56;Male;Skirt;Clothing;L;Black;Fall; $97.00 ;Venmo;Free Shipping;Alabama;Fortnightly;2.9
1362;49;Male;Dress;Clothing;M;Beige;Fall; $20.00 ;Credit Card;2-Day Shipping;Alabama;Quarterly;4.5
1363;41;Male;Coat;Outerwear;M;Gray;Fall; $30.00 ;PayPal;Free Shipping;Colorado;Every 3 Months;3.7
1364;36;Male;Blouse;Clothing;L;Red;Summer; $84.00 ;PayPal;Store Pickup;Wisconsin;Fortnightly;5.0
1365;68;Male;Hat;Accessories;L;Yellow;Fall; $70.00 ;Venmo;Express;Delaware;Monthly;2.6
1366;28;Male;Handbag;Accessories;M;Magenta;Winter; $68.00 ;Venmo;Store Pickup;Indiana;Fortnightly;4.1
1367;45;Male;Belt;Accessories;M;Magenta;Fall; $34.00 ;PayPal;Next Day Air;Iowa;Quarterly;3.5
1368;60;Male;Belt;Accessories;S;Black;Fall; $94.00 ;Cash;2-Day Shipping;Iowa;Annually;4.3
1369;21;Male;Shirt;Clothing;L;Orange;Summer; $59.00 ;PayPal;2-Day Shipping;Wisconsin;Every 3 Months;3.8
1370;32;Male;Shoes;Footwear;M;Green;Winter; $36.00 ;Bank Transfer;Store Pickup;Iowa;Every 3 Months;3.9
1371;27;Male;Scarf;Accessories;L;Peach;Summer; $43.00 ;Credit Card;Free Shipping;Montana;Monthly;2.8
1372;40;Male;Pants;Clothing;M;Charcoal;Spring; $83.00 ;PayPal;Standard;Mississippi;Fortnightly;4.8
1373;64;Male;Blouse;Clothing;M;Gray;Fall; $93.00 ;Cash;Express;Michigan;Quarterly;4.5
1374;18;Male;Gloves;Accessories;L;Turquoise;Winter; $56.00 ;PayPal;2-Day Shipping;Virginia;Quarterly;4.0
1375;22;Male;Handbag;Accessories;M;Red;Fall; $84.00 ;Cash;Free Shipping;New York;Monthly;3.1
1376;42;Male;Sneakers;Footwear;L;Brown;Spring; $65.00 ;PayPal;Store Pickup;Maine;Fortnightly;2.7
1377;57;Male;Sandals;Footwear;L;Pink;Spring; $41.00 ;Bank Transfer;Store Pickup;New Jersey;Monthly;2.9
1378;33;Male;Sunglasses;Accessories;L;Olive;Spring; $26.00 ;Bank Transfer;Free Shipping;Maryland;Annually;4.2
1379;37;Male;Jacket;Outerwear;XL;Lavender;Fall; $74.00 ;Debit Card;Store Pickup;Kentucky;Every 3 Months;3.4
1380;21;Male;T-shirt;Clothing;L;Purple;Fall; $90.00 ;PayPal;Store Pickup;Minnesota;Annually;4.9
1381;51;Male;Sneakers;Footwear;S;Beige;Winter; $49.00 ;PayPal;Next Day Air;Massachusetts;Monthly;2.8
1382;30;Male;Shoes;Footwear;L;Green;Winter; $82.00 ;PayPal;Standard;Illinois;Annually;2.9
1383;68;Male;Jacket;Outerwear;L;Brown;Winter; $29.00 ;Cash;Next Day Air;Michigan;Quarterly;3.6
1384;36;Male;Scarf;Accessories;M;Beige;Spring; $76.00 ;Bank Transfer;Standard;Wisconsin;Monthly;4.4
1385;46;Male;Sneakers;Footwear;M;Beige;Fall; $23.00 ;Bank Transfer;Next Day Air;Alaska;Every 3 Months;4.3
1386;41;Male;Jewelry;Accessories;M;Indigo;Fall; $33.00 ;Debit Card;Next Day Air;Mississippi;Fortnightly;4.7
1387;68;Male;Jacket;Outerwear;M;Silver;Fall; $87.00 ;Bank Transfer;Express;Oregon;Fortnightly;3.0
1388;21;Male;Blouse;Clothing;M;Gold;Winter; $81.00 ;PayPal;Express;Maryland;Fortnightly;2.7
1389;62;Male;Dress;Clothing;M;Lavender;Spring; $87.00 ;Debit Card;Next Day Air;Arkansas;Fortnightly;3.8
1390;59;Male;Scarf;Accessories;L;Orange;Fall; $68.00 ;Credit Card;Standard;Illinois;Annually;2.8
1391;25;Male;Hat;Accessories;M;Maroon;Summer; $99.00 ;Bank Transfer;Express;Arkansas;Bi-Weekly;3.5
1392;53;Male;Blouse;Clothing;S;White;Winter; $24.00 ;PayPal;Standard;Mississippi;Every 3 Months;4.5
1393;31;Male;Gloves;Accessories;M;Yellow;Spring; $88.00 ;PayPal;Standard;Arkansas;Monthly;3.7
1394;46;Male;Gloves;Accessories;L;Yellow;Spring; $58.00 ;Credit Card;Store Pickup;Idaho;Fortnightly;4.4
1395;26;Male;Coat;Outerwear;L;Magenta;Fall; $82.00 ;Credit Card;Store Pickup;Iowa;Annually;4.7
1396;47;Male;Scarf;Accessories;L;Turquoise;Spring; $32.00 ;Cash;Next Day Air;West Virginia;Bi-Weekly;3.2
1397;37;Male;Pants;Clothing;XL;Lavender;Winter; $99.00 ;Cash;Express;Wisconsin;Weekly;4.3
1398;55;Male;Sunglasses;Accessories;S;Magenta;Summer; $40.00 ;Credit Card;Standard;Massachusetts;Weekly;2.8
1399;30;Male;Dress;Clothing;M;Cyan;Summer; $60.00 ;Credit Card;Next Day Air;Texas;Annually;4.0
1400;19;Male;Hat;Accessories;M;Olive;Winter; $37.00 ;Credit Card;Store Pickup;Nebraska;Every 3 Months;3.0
1401;36;Male;Backpack;Accessories;M;Red;Fall; $60.00 ;Bank Transfer;Express;Nevada;Monthly;4.2
1402;23;Male;Sandals;Footwear;M;Blue;Fall; $43.00 ;Bank Transfer;Next Day Air;Indiana;Monthly;3.5
1403;62;Male;Sunglasses;Accessories;L;White;Summer; $87.00 ;PayPal;2-Day Shipping;North Dakota;Quarterly;2.6
1404;26;Male;Backpack;Accessories;M;Peach;Spring; $35.00 ;Cash;Standard;Georgia;Fortnightly;3.5
1405;36;Male;Jewelry;Accessories;M;Charcoal;Winter; $96.00 ;Cash;Store Pickup;New Mexico;Every 3 Months;4.3
1406;33;Male;Socks;Clothing;M;Peach;Winter; $55.00 ;Cash;Express;New Hampshire;Annually;3.6
1407;32;Male;Shirt;Clothing;L;Turquoise;Spring; $88.00 ;Venmo;2-Day Shipping;Washington;Weekly;2.6
1408;56;Male;Handbag;Accessories;XL;Charcoal;Spring; $36.00 ;PayPal;2-Day Shipping;Nevada;Weekly;4.3
1409;58;Male;Blouse;Clothing;M;Yellow;Winter; $80.00 ;Credit Card;Express;Maine;Bi-Weekly;2.5
1410;34;Male;Backpack;Accessories;M;Blue;Spring; $23.00 ;Venmo;Standard;Idaho;Annually;3.0
1411;61;Male;Hat;Accessories;M;Purple;Summer; $81.00 ;Bank Transfer;Store Pickup;Tennessee;Annually;3.1
1412;48;Male;Skirt;Clothing;L;Green;Summer; $24.00 ;Debit Card;Next Day Air;Louisiana;Quarterly;3.1
1413;25;Male;Shorts;Clothing;M;Charcoal;Summer; $31.00 ;Debit Card;2-Day Shipping;Michigan;Monthly;2.9
1414;51;Male;Blouse;Clothing;S;Indigo;Fall; $40.00 ;PayPal;Express;New Hampshire;Monthly;4.2
1415;29;Male;Socks;Clothing;M;Black;Summer; $81.00 ;Credit Card;Express;Minnesota;Bi-Weekly;4.9
1416;54;Male;Belt;Accessories;M;Blue;Winter; $43.00 ;Venmo;2-Day Shipping;Illinois;Quarterly;2.7
1417;48;Male;Boots;Footwear;L;Silver;Summer; $30.00 ;PayPal;2-Day Shipping;Idaho;Quarterly;5.0
1418;62;Male;Shorts;Clothing;S;Brown;Spring; $82.00 ;Venmo;Express;Montana;Quarterly;4.9
1419;18;Male;Shirt;Clothing;M;Violet;Summer; $75.00 ;Venmo;Express;Alabama;Monthly;3.1
1420;43;Male;Handbag;Accessories;M;Orange;Summer; $66.00 ;Cash;Express;Montana;Weekly;4.0
1421;22;Male;Jeans;Clothing;XL;Gray;Summer; $84.00 ;Venmo;Next Day Air;California;Bi-Weekly;3.9
1422;68;Male;Dress;Clothing;S;Gold;Spring; $83.00 ;PayPal;2-Day Shipping;Pennsylvania;Fortnightly;2.8
