Customer_ID;Age;Gender;Item_Purchased;Category;Size;Color;Season;Purchase_Amount__USD_;Payment_Method;Transaction_ID;Shipping_Type;Shippment_ID;Location;Location ID;Frequency_of_Purchases;Review_Rating
987;54;Male;Scarf;Accessories;S;Peach;Spring; $57.00 ;Debit Card;987;2-Day Shipping;987;Connecticut;987;Fortnightly;3.1
988;62;Male;Handbag;Accessories;M;Charcoal;Summer; $42.00 ;PayPal;988;Next Day Air;988;West Virginia;988;Bi-Weekly;4.1
989;50;Male;Pants;Clothing;M;Orange;Winter; $20.00 ;Cash;989;Store Pickup;989;Ohio;989;Every 3 Months;4.1
990;70;Male;Shoes;Footwear;M;Beige;Spring; $25.00 ;Venmo;990;Next Day Air;990;Texas;990;Fortnightly;4.9
991;48;Male;Sunglasses;Accessories;S;Yellow;Spring; $42.00 ;Debit Card;991;Next Day Air;991;Washington;991;Weekly;4.4
992;20;Male;Shorts;Clothing;XL;White;Spring; $71.00 ;Bank Transfer;992;Free Shipping;992;Wisconsin;992;Every 3 Months;3.3
993;46;Male;Jacket;Outerwear;M;Gray;Winter; $21.00 ;Venmo;993;Next Day Air;993;Louisiana;993;Quarterly;3.9
994;51;Male;Sandals;Footwear;M;Peach;Winter; $57.00 ;Debit Card;994;Store Pickup;994;Iowa;994;Weekly;3.4
995;53;Male;Shoes;Footwear;L;Violet;Fall; $77.00 ;Debit Card;995;Store Pickup;995;New York;995;Quarterly;4.9
996;44;Male;Jewelry;Accessories;M;Magenta;Spring; $97.00 ;Debit Card;996;Express;996;Idaho;996;Fortnightly;2.8
997;29;Male;Sandals;Footwear;L;Maroon;Summer; $75.00 ;Venmo;997;Free Shipping;997;Delaware;997;Monthly;3.4
998;64;Male;Pants;Clothing;M;Cyan;Spring; $45.00 ;Bank Transfer;998;2-Day Shipping;998;Kentucky;998;Bi-Weekly;4.8
999;51;Male;Shoes;Footwear;M;White;Spring; $90.00 ;Venmo;999;2-Day Shipping;999;Connecticut;999;Weekly;3.9
1000;50;Male;Socks;Clothing;L;Brown;Spring; $62.00 ;Cash;1000;Express;1000;New Mexico;1000;Annually;3.6
1001;43;Male;Socks;Clothing;M;Red;Winter; $32.00 ;Bank Transfer;1001;Free Shipping;1001;Georgia;1001;Every 3 Months;2.8
1002;61;Male;Dress;Clothing;M;Orange;Fall; $81.00 ;Venmo;1002;2-Day Shipping;1002;Washington;1002;Every 3 Months;3.3
1003;55;Male;Shoes;Footwear;M;White;Spring; $46.00 ;Cash;1003;Express;1003;North Dakota;1003;Weekly;4.3
1004;56;Male;Hat;Accessories;M;Green;Fall; $57.00 ;Debit Card;1004;Next Day Air;1004;Ohio;1004;Every 3 Months;4.4
1005;33;Male;Backpack;Accessories;M;Black;Summer; $32.00 ;Venmo;1005;Standard;1005;Tennessee;1005;Weekly;3.3
1006;43;Male;Backpack;Accessories;M;Gold;Winter; $63.00 ;PayPal;1006;Standard;1006;New York;1006;Monthly;4.6
1007;21;Male;Pants;Clothing;S;Lavender;Summer; $64.00 ;Cash;1007;Free Shipping;1007;Michigan;1007;Bi-Weekly;4
1008;58;Male;Gloves;Accessories;XL;Turquoise;Spring; $40.00 ;Bank Transfer;1008;Express;1008;Georgia;1008;Weekly;4.2
1009;41;Male;Scarf;Accessories;M;Pink;Spring; $96.00 ;Credit Card;1009;Express;1009;New Mexico;1009;Bi-Weekly;4.8
1010;39;Male;Hoodie;Clothing;M;Silver;Summer; $79.00 ;Cash;1010;Store Pickup;1010;Louisiana;1010;Quarterly;2.8
1011;54;Male;Jeans;Clothing;XL;Gray;Spring; $33.00 ;Debit Card;1011;Express;1011;South Dakota;1011;Bi-Weekly;3.5
1012;43;Male;Backpack;Accessories;L;Indigo;Spring; $99.00 ;Bank Transfer;1012;2-Day Shipping;1012;Montana;1012;Monthly;4
1013;28;Male;Sandals;Footwear;L;Teal;Summer; $85.00 ;Bank Transfer;1013;Standard;1013;New Mexico;1013;Bi-Weekly;4.3
1014;59;Male;Belt;Accessories;XL;Green;Summer; $51.00 ;Bank Transfer;1014;Next Day Air;1014;South Carolina;1014;Bi-Weekly;2.6
1015;28;Male;Shoes;Footwear;M;Violet;Summer; $44.00 ;PayPal;1015;Express;1015;Ohio;1015;Quarterly;3.3
1016;68;Male;Gloves;Accessories;M;Cyan;Summer; $40.00 ;Venmo;1016;Next Day Air;1016;North Carolina;1016;Every 3 Months;2.7
1017;20;Male;Belt;Accessories;XL;Blue;Summer; $59.00 ;PayPal;1017;2-Day Shipping;1017;Idaho;1017;Quarterly;4.3
1018;21;Male;Jacket;Outerwear;L;Orange;Fall; $88.00 ;PayPal;1018;Next Day Air;1018;Oklahoma;1018;Every 3 Months;2.5
1019;50;Male;Dress;Clothing;XL;Charcoal;Spring; $43.00 ;PayPal;1019;Express;1019;Georgia;1019;Bi-Weekly;4.4
1020;32;Male;Shirt;Clothing;S;Beige;Winter; $24.00 ;Debit Card;1020;Express;1020;Kentucky;1020;Quarterly;2.7
1021;24;Male;Scarf;Accessories;M;Black;Fall; $40.00 ;Bank Transfer;1021;Standard;1021;Delaware;1021;Annually;4.2
1022;55;Male;Coat;Outerwear;S;Lavender;Winter; $87.00 ;PayPal;1022;2-Day Shipping;1022;Massachusetts;1022;Every 3 Months;2.9
1023;61;Male;Handbag;Accessories;M;Lavender;Winter; $50.00 ;Debit Card;1023;Store Pickup;1023;Nebraska;1023;Monthly;2.9
1024;61;Male;Sunglasses;Accessories;S;Turquoise;Winter; $99.00 ;PayPal;1024;Standard;1024;Maine;1024;Quarterly;3.3
1025;28;Male;T-shirt;Clothing;M;Purple;Summer; $77.00 ;Cash;1025;Free Shipping;1025;Pennsylvania;1025;Quarterly;4.3
1026;60;Male;Shirt;Clothing;M;Olive;Winter; $25.00 ;PayPal;1026;Store Pickup;1026;Nebraska;1026;Annually;4.8
1027;49;Male;Handbag;Accessories;L;Turquoise;Winter; $85.00 ;Bank Transfer;1027;Express;1027;Virginia;1027;Annually;3.4
1028;33;Male;Jewelry;Accessories;L;Teal;Summer; $83.00 ;Credit Card;1028;Express;1028;Ohio;1028;Fortnightly;2.9
1029;45;Male;Hoodie;Clothing;S;Lavender;Summer; $30.00 ;Bank Transfer;1029;Next Day Air;1029;Nebraska;1029;Bi-Weekly;4.3
1030;29;Male;Gloves;Accessories;M;Purple;Spring; $77.00 ;PayPal;1030;Express;1030;Ohio;1030;Every 3 Months;3.7
1031;58;Male;Coat;Outerwear;L;Blue;Winter; $51.00 ;Debit Card;1031;Free Shipping;1031;Kentucky;1031;Weekly;2.7
1032;22;Male;Sandals;Footwear;M;Teal;Spring; $70.00 ;Credit Card;1032;Express;1032;Tennessee;1032;Weekly;4.4
1033;55;Male;Boots;Footwear;M;Lavender;Fall; $27.00 ;Cash;1033;Next Day Air;1033;Maine;1033;Fortnightly;4.5
1034;19;Male;Pants;Clothing;S;Silver;Spring; $89.00 ;Credit Card;1034;2-Day Shipping;1034;Montana;1034;Monthly;4.6
1035;68;Male;Socks;Clothing;M;Olive;Fall; $63.00 ;PayPal;1035;Next Day Air;1035;Maryland;1035;Weekly;3.1
1036;61;Male;Blouse;Clothing;M;Brown;Fall; $87.00 ;Cash;1036;Store Pickup;1036;Georgia;1036;Every 3 Months;3.1
1037;68;Male;Handbag;Accessories;M;Yellow;Fall; $72.00 ;Venmo;1037;2-Day Shipping;1037;Hawaii;1037;Every 3 Months;4.5
1038;52;Male;Jewelry;Accessories;XL;Brown;Spring; $37.00 ;Credit Card;1038;Next Day Air;1038;Rhode Island;1038;Monthly;3.2
1039;41;Male;Pants;Clothing;XL;Cyan;Fall; $73.00 ;Credit Card;1039;Free Shipping;1039;Nebraska;1039;Weekly;4.9
1040;29;Male;Belt;Accessories;M;Magenta;Fall; $33.00 ;Cash;1040;Standard;1040;Michigan;1040;Fortnightly;4.8
1041;68;Male;Jeans;Clothing;S;Magenta;Fall; $59.00 ;Debit Card;1041;Standard;1041;North Carolina;1041;Annually;3.3
1042;36;Male;Shirt;Clothing;M;Orange;Summer; $52.00 ;Debit Card;1042;2-Day Shipping;1042;Minnesota;1042;Weekly;3.6
1043;55;Male;Belt;Accessories;M;Maroon;Spring; $42.00 ;PayPal;1043;Standard;1043;Maryland;1043;Bi-Weekly;2.6
1044;28;Male;Jeans;Clothing;M;Green;Spring; $70.00 ;Bank Transfer;1044;Standard;1044;Hawaii;1044;Bi-Weekly;4.7
1045;39;Male;Jeans;Clothing;L;Teal;Summer; $30.00 ;Debit Card;1045;Standard;1045;Oregon;1045;Fortnightly;4
1046;54;Male;Sweater;Clothing;L;Black;Fall; $49.00 ;Cash;1046;Express;1046;New Mexico;1046;Annually;4.2
1047;40;Male;Sneakers;Footwear;M;Magenta;Winter; $79.00 ;Venmo;1047;Standard;1047;Illinois;1047;Annually;4.4
1048;31;Male;Socks;Clothing;S;Olive;Fall; $95.00 ;Cash;1048;Express;1048;Utah;1048;Bi-Weekly;3.7
1049;30;Male;Socks;Clothing;L;Yellow;Fall; $80.00 ;Debit Card;1049;2-Day Shipping;1049;Maine;1049;Every 3 Months;4.7
1050;45;Male;Sunglasses;Accessories;S;Purple;Fall; $57.00 ;Cash;1050;Standard;1050;Virginia;1050;Bi-Weekly;3.2
1051;48;Male;Sneakers;Footwear;M;Beige;Winter; $32.00 ;Venmo;1051;Next Day Air;1051;Florida;1051;Bi-Weekly;4.2
1052;45;Male;Socks;Clothing;M;Indigo;Fall; $37.00 ;Debit Card;1052;Free Shipping;1052;Ohio;1052;Bi-Weekly;4.8
1053;60;Male;Shoes;Footwear;XL;Pink;Fall; $91.00 ;Bank Transfer;1053;2-Day Shipping;1053;Virginia;1053;Fortnightly;3.5
1054;59;Male;Blouse;Clothing;M;Blue;Spring; $86.00 ;Bank Transfer;1054;Express;1054;Kansas;1054;Weekly;4.2
1055;18;Male;Shorts;Clothing;L;Cyan;Winter; $33.00 ;PayPal;1055;2-Day Shipping;1055;Arkansas;1055;Quarterly;2.5
1056;70;Male;Jacket;Outerwear;M;Orange;Spring; $63.00 ;PayPal;1056;Next Day Air;1056;Massachusetts;1056;Fortnightly;3.8
1057;20;Male;Sweater;Clothing;L;Black;Winter; $90.00 ;PayPal;1057;Store Pickup;1057;Idaho;1057;Annually;2.6
1058;65;Male;Jacket;Outerwear;S;Maroon;Spring; $93.00 ;Credit Card;1058;Next Day Air;1058;Wisconsin;1058;Bi-Weekly;2.7
1059;29;Male;Scarf;Accessories;L;Violet;Summer; $96.00 ;Bank Transfer;1059;Standard;1059;New Mexico;1059;Every 3 Months;2.7
1060;22;Male;Jacket;Outerwear;M;Beige;Winter; $82.00 ;PayPal;1060;Free Shipping;1060;North Carolina;1060;Weekly;4.1
1061;27;Male;Sweater;Clothing;S;Gray;Summer; $29.00 ;PayPal;1061;Express;1061;Iowa;1061;Bi-Weekly;3.6
1062;36;Male;Coat;Outerwear;M;Gray;Summer; $23.00 ;Bank Transfer;1062;Free Shipping;1062;Idaho;1062;Monthly;4.1
1063;59;Male;Boots;Footwear;M;Brown;Fall; $55.00 ;Venmo;1063;Express;1063;Ohio;1063;Quarterly;4.8
1064;62;Male;Hoodie;Clothing;S;Indigo;Summer; $25.00 ;Debit Card;1064;Next Day Air;1064;Alabama;1064;Every 3 Months;3
1065;34;Male;Hat;Accessories;M;Violet;Spring; $32.00 ;Cash;1065;Next Day Air;1065;Wyoming;1065;Weekly;2.6
1066;59;Male;T-shirt;Clothing;XL;Blue;Spring; $99.00 ;Cash;1066;Standard;1066;Alabama;1066;Fortnightly;4.8
1067;49;Male;Coat;Outerwear;M;Red;Winter; $77.00 ;Cash;1067;2-Day Shipping;1067;Mississippi;1067;Monthly;4.2
1068;18;Male;Dress;Clothing;S;Peach;Summer; $81.00 ;Bank Transfer;1068;2-Day Shipping;1068;Pennsylvania;1068;Quarterly;3.4
1069;55;Male;Shirt;Clothing;M;Olive;Fall; $67.00 ;Bank Transfer;1069;Standard;1069;Wyoming;1069;Monthly;3.8
1070;38;Male;Skirt;Clothing;XL;White;Fall; $37.00 ;Debit Card;1070;2-Day Shipping;1070;Maryland;1070;Every 3 Months;3.7
1071;50;Male;Jewelry;Accessories;M;Magenta;Summer; $77.00 ;PayPal;1071;Express;1071;North Carolina;1071;Weekly;3.8
1072;61;Male;Hat;Accessories;M;Beige;Summer; $72.00 ;Bank Transfer;1072;Next Day Air;1072;Pennsylvania;1072;Quarterly;4.5
1073;48;Male;Shorts;Clothing;L;Gold;Fall; $90.00 ;Debit Card;1073;Express;1073;Idaho;1073;Every 3 Months;4.2
1074;22;Male;Scarf;Accessories;XL;Purple;Spring; $86.00 ;Cash;1074;2-Day Shipping;1074;California;1074;Monthly;2.8
1075;48;Male;Jewelry;Accessories;S;White;Fall; $56.00 ;Venmo;1075;Standard;1075;Tennessee;1075;Monthly;3.3
1076;57;Male;Sunglasses;Accessories;L;Indigo;Summer; $75.00 ;Debit Card;1076;Store Pickup;1076;Missouri;1076;Bi-Weekly;4
1077;33;Male;Coat;Outerwear;L;Charcoal;Spring; $86.00 ;Credit Card;1077;2-Day Shipping;1077;North Dakota;1077;Quarterly;2.7
1078;58;Male;Jacket;Outerwear;M;Pink;Winter; $67.00 ;Bank Transfer;1078;Next Day Air;1078;West Virginia;1078;Weekly;4.3
1079;37;Male;Sweater;Clothing;M;Silver;Fall; $22.00 ;Venmo;1079;2-Day Shipping;1079;Arizona;1079;Fortnightly;3
1080;18;Male;Coat;Outerwear;S;Blue;Summer; $100.00 ;PayPal;1080;Next Day Air;1080;Oklahoma;1080;Every 3 Months;2.9
1081;65;Male;Scarf;Accessories;L;Blue;Fall; $92.00 ;Bank Transfer;1081;Store Pickup;1081;Pennsylvania;1081;Every 3 Months;4.4
1082;62;Male;Belt;Accessories;XL;Brown;Spring; $55.00 ;Cash;1082;2-Day Shipping;1082;Idaho;1082;Every 3 Months;2.9
1083;54;Male;Hat;Accessories;XL;Cyan;Winter; $94.00 ;Cash;1083;Standard;1083;South Carolina;1083;Every 3 Months;3.8
1084;35;Male;Backpack;Accessories;L;Teal;Summer; $79.00 ;Venmo;1084;Store Pickup;1084;Washington;1084;Fortnightly;3.7
1085;34;Male;T-shirt;Clothing;S;Purple;Fall; $93.00 ;Venmo;1085;Next Day Air;1085;Arkansas;1085;Monthly;3.8
1086;25;Male;Jewelry;Accessories;M;Turquoise;Winter; $25.00 ;Bank Transfer;1086;Next Day Air;1086;Utah;1086;Monthly;2.9
1087;53;Male;Sunglasses;Accessories;M;Olive;Winter; $76.00 ;Venmo;1087;Free Shipping;1087;Alaska;1087;Every 3 Months;4.4
1088;45;Male;Jeans;Clothing;S;White;Winter; $53.00 ;Cash;1088;Free Shipping;1088;West Virginia;1088;Bi-Weekly;4.4
1089;49;Male;Pants;Clothing;M;Turquoise;Winter; $40.00 ;PayPal;1089;2-Day Shipping;1089;Louisiana;1089;Annually;3.2
1090;40;Male;Backpack;Accessories;M;Silver;Spring; $70.00 ;Debit Card;1090;Next Day Air;1090;Arizona;1090;Annually;4.1
1091;38;Male;Scarf;Accessories;M;Violet;Spring; $39.00 ;Venmo;1091;Store Pickup;1091;Connecticut;1091;Quarterly;4.6
1092;44;Male;Sweater;Clothing;L;Lavender;Spring; $65.00 ;PayPal;1092;Standard;1092;North Carolina;1092;Bi-Weekly;3.9
1093;68;Male;Jewelry;Accessories;L;Magenta;Spring; $64.00 ;Bank Transfer;1093;2-Day Shipping;1093;South Dakota;1093;Bi-Weekly;2.8
1094;60;Male;Sneakers;Footwear;S;Indigo;Winter; $96.00 ;Bank Transfer;1094;Standard;1094;Delaware;1094;Monthly;3.3
1095;25;Male;Jewelry;Accessories;M;Black;Winter; $44.00 ;Cash;1095;2-Day Shipping;1095;Connecticut;1095;Annually;3.1
1096;19;Male;Coat;Outerwear;S;Peach;Summer; $53.00 ;Bank Transfer;1096;Standard;1096;Tennessee;1096;Weekly;3.4
1097;57;Male;Coat;Outerwear;S;Beige;Fall; $27.00 ;Bank Transfer;1097;Store Pickup;1097;New Hampshire;1097;Fortnightly;2.6
1098;58;Male;Sunglasses;Accessories;M;Black;Summer; $24.00 ;Bank Transfer;1098;Standard;1098;Vermont;1098;Fortnightly;3.3
1099;49;Male;Handbag;Accessories;S;Turquoise;Spring; $20.00 ;Bank Transfer;1099;Store Pickup;1099;Idaho;1099;Bi-Weekly;3.6
1100;19;Male;Sweater;Clothing;M;Peach;Fall; $37.00 ;Bank Transfer;1100;Store Pickup;1100;North Carolina;1100;Monthly;3.2
1101;50;Male;Pants;Clothing;L;Gold;Spring; $63.00 ;PayPal;1101;2-Day Shipping;1101;Nevada;1101;Weekly;4.3
1102;30;Male;Gloves;Accessories;XL;Silver;Fall; $53.00 ;Cash;1102;2-Day Shipping;1102;Delaware;1102;Weekly;2.5
1103;52;Male;Sweater;Clothing;M;Peach;Fall; $53.00 ;Venmo;1103;Store Pickup;1103;Texas;1103;Monthly;4.8
1104;35;Male;Hoodie;Clothing;S;Charcoal;Spring; $29.00 ;Cash;1104;Express;1104;Tennessee;1104;Annually;2.8
1105;35;Male;Hat;Accessories;M;Beige;Fall; $71.00 ;PayPal;1105;Free Shipping;1105;Delaware;1105;Monthly;4.2
1106;33;Male;T-shirt;Clothing;S;Olive;Spring; $32.00 ;Venmo;1106;Next Day Air;1106;Massachusetts;1106;Every 3 Months;4.1
1107;52;Male;Skirt;Clothing;L;Violet;Winter; $81.00 ;Bank Transfer;1107;2-Day Shipping;1107;Minnesota;1107;Every 3 Months;4.3
1108;69;Male;Sneakers;Footwear;M;Peach;Fall; $22.00 ;Cash;1108;Standard;1108;Texas;1108;Bi-Weekly;3.5
1109;27;Male;Shorts;Clothing;M;Teal;Fall; $44.00 ;Cash;1109;Express;1109;Nebraska;1109;Monthly;3.5
1110;66;Male;Hoodie;Clothing;L;Violet;Winter; $23.00 ;Cash;1110;Store Pickup;1110;Oklahoma;1110;Quarterly;4.4
1111;28;Male;Hoodie;Clothing;L;Cyan;Fall; $53.00 ;PayPal;1111;Next Day Air;1111;Texas;1111;Weekly;5
1112;22;Male;Shoes;Footwear;S;Olive;Summer; $82.00 ;PayPal;1112;Store Pickup;1112;New York;1112;Bi-Weekly;5
1113;69;Male;Hoodie;Clothing;XL;Pink;Spring; $32.00 ;Bank Transfer;1113;Express;1113;Washington;1113;Fortnightly;4.6
1114;28;Male;Sunglasses;Accessories;M;Purple;Summer; $33.00 ;Venmo;1114;Standard;1114;Maryland;1114;Monthly;4.1
1115;55;Male;Skirt;Clothing;L;Violet;Fall; $26.00 ;Cash;1115;Standard;1115;New Hampshire;1115;Every 3 Months;4.2
1116;30;Male;Hat;Accessories;S;Peach;Fall; $100.00 ;Debit Card;1116;Free Shipping;1116;New York;1116;Weekly;4.4
1117;67;Male;Backpack;Accessories;M;Charcoal;Winter; $39.00 ;Cash;1117;Express;1117;Hawaii;1117;Quarterly;3.4
1118;25;Male;Sunglasses;Accessories;L;Lavender;Spring; $51.00 ;Debit Card;1118;Express;1118;California;1118;Weekly;4.7
1119;49;Male;Belt;Accessories;M;Purple;Summer; $94.00 ;Cash;1119;Standard;1119;Indiana;1119;Monthly;4.3
1120;34;Male;Jewelry;Accessories;M;Indigo;Spring; $100.00 ;Bank Transfer;1120;Free Shipping;1120;Louisiana;1120;Annually;4.1
1121;22;Male;Sneakers;Footwear;M;Magenta;Winter; $94.00 ;Bank Transfer;1121;Store Pickup;1121;Pennsylvania;1121;Quarterly;3.9
1122;63;Male;T-shirt;Clothing;XL;Peach;Fall; $21.00 ;Venmo;1122;Store Pickup;1122;Florida;1122;Monthly;2.7
1123;70;Male;Handbag;Accessories;S;Charcoal;Spring; $47.00 ;Venmo;1123;Express;1123;North Carolina;1123;Weekly;4.8
1124;36;Male;Hat;Accessories;S;Purple;Fall; $45.00 ;Venmo;1124;Standard;1124;Massachusetts;1124;Weekly;4.4
1125;42;Male;Sweater;Clothing;M;Orange;Spring; $79.00 ;Debit Card;1125;Standard;1125;Iowa;1125;Weekly;4.6
1126;27;Male;Sandals;Footwear;M;Lavender;Summer; $30.00 ;Cash;1126;Standard;1126;North Dakota;1126;Annually;2.8
1127;23;Male;Scarf;Accessories;L;Beige;Winter; $41.00 ;Debit Card;1127;Next Day Air;1127;Iowa;1127;Monthly;3.4
1128;50;Male;Shirt;Clothing;XL;Maroon;Spring; $23.00 ;Credit Card;1128;Standard;1128;Delaware;1128;Fortnightly;4.3
1129;56;Male;Gloves;Accessories;L;Charcoal;Winter; $95.00 ;Credit Card;1129;2-Day Shipping;1129;New York;1129;Monthly;4
1130;37;Male;Hoodie;Clothing;XL;White;Winter; $27.00 ;PayPal;1130;Free Shipping;1130;New Hampshire;1130;Quarterly;2.5
1131;67;Male;Jewelry;Accessories;M;Lavender;Summer; $79.00 ;Debit Card;1131;Free Shipping;1131;Kentucky;1131;Every 3 Months;4.7
1132;67;Male;Shirt;Clothing;M;Black;Spring; $33.00 ;Credit Card;1132;Standard;1132;Illinois;1132;Quarterly;2.9
1133;50;Male;Hoodie;Clothing;S;Teal;Spring; $80.00 ;Credit Card;1133;Standard;1133;North Carolina;1133;Quarterly;3
1134;36;Male;Shoes;Footwear;XL;Magenta;Winter; $62.00 ;Debit Card;1134;Store Pickup;1134;Connecticut;1134;Monthly;4.8
1135;62;Male;T-shirt;Clothing;M;Brown;Summer; $23.00 ;Bank Transfer;1135;Store Pickup;1135;Wisconsin;1135;Quarterly;4.7
1136;65;Male;Skirt;Clothing;L;Peach;Winter; $28.00 ;Cash;1136;Free Shipping;1136;Massachusetts;1136;Bi-Weekly;2.6
1137;23;Male;Handbag;Accessories;S;Cyan;Summer; $73.00 ;Bank Transfer;1137;Free Shipping;1137;Illinois;1137;Annually;3
1138;46;Male;Shirt;Clothing;XL;Pink;Winter; $99.00 ;Venmo;1138;Next Day Air;1138;New Mexico;1138;Annually;4
1139;18;Male;Pants;Clothing;M;Purple;Summer; $41.00 ;Cash;1139;Store Pickup;1139;Iowa;1139;Weekly;3.2
1140;58;Male;Coat;Outerwear;L;Purple;Spring; $30.00 ;Credit Card;1140;Free Shipping;1140;Alabama;1140;Annually;3
1141;31;Male;Jeans;Clothing;M;White;Winter; $52.00 ;Credit Card;1141;Express;1141;Maryland;1141;Fortnightly;3.6
1142;39;Male;Gloves;Accessories;S;Silver;Winter; $28.00 ;PayPal;1142;Store Pickup;1142;Ohio;1142;Bi-Weekly;4.6
1143;69;Male;T-shirt;Clothing;L;Green;Spring; $46.00 ;PayPal;1143;Express;1143;Ohio;1143;Weekly;4.3
1144;68;Male;Boots;Footwear;L;Teal;Winter; $81.00 ;Bank Transfer;1144;Next Day Air;1144;Nevada;1144;Quarterly;2.7
1145;41;Male;Jeans;Clothing;S;Indigo;Fall; $29.00 ;PayPal;1145;Free Shipping;1145;South Carolina;1145;Monthly;4.1
1146;31;Male;Sneakers;Footwear;L;Pink;Summer; $94.00 ;Credit Card;1146;Free Shipping;1146;Nevada;1146;Every 3 Months;3.4
1147;48;Male;Sneakers;Footwear;M;Indigo;Summer; $34.00 ;Debit Card;1147;Standard;1147;Wisconsin;1147;Fortnightly;4
1148;59;Male;Hat;Accessories;XL;Red;Winter; $27.00 ;Venmo;1148;2-Day Shipping;1148;Tennessee;1148;Bi-Weekly;3.6
1149;34;Male;Pants;Clothing;M;Violet;Spring; $72.00 ;Credit Card;1149;Store Pickup;1149;Florida;1149;Every 3 Months;3.3
1150;21;Male;Jewelry;Accessories;L;Cyan;Spring; $95.00 ;PayPal;1150;2-Day Shipping;1150;Georgia;1150;Monthly;4.9
1151;29;Male;Jewelry;Accessories;S;Red;Winter; $46.00 ;PayPal;1151;Free Shipping;1151;Kentucky;1151;Weekly;4.9
1152;41;Male;Blouse;Clothing;M;Gray;Spring; $23.00 ;PayPal;1152;Next Day Air;1152;Ohio;1152;Quarterly;4.2
1153;62;Male;Handbag;Accessories;M;Gold;Fall; $47.00 ;Debit Card;1153;Express;1153;Connecticut;1153;Monthly;4.3
1154;27;Male;Shirt;Clothing;M;Pink;Summer; $31.00 ;Credit Card;1154;Store Pickup;1154;Idaho;1154;Monthly;2.6
1155;49;Male;Dress;Clothing;L;Cyan;Spring; $64.00 ;Credit Card;1155;Express;1155;Georgia;1155;Every 3 Months;4.2
1156;67;Male;T-shirt;Clothing;S;Red;Fall; $90.00 ;Venmo;1156;Free Shipping;1156;Tennessee;1156;Fortnightly;3.5
1157;20;Male;Shoes;Footwear;M;Gold;Summer; $29.00 ;Bank Transfer;1157;Free Shipping;1157;Hawaii;1157;Monthly;3.3
1158;37;Male;Belt;Accessories;M;Charcoal;Fall; $34.00 ;Bank Transfer;1158;Store Pickup;1158;Maryland;1158;Fortnightly;3.1
1159;69;Male;Belt;Accessories;L;Orange;Summer; $59.00 ;Debit Card;1159;Express;1159;Nevada;1159;Fortnightly;2.8
1160;66;Male;Handbag;Accessories;L;Blue;Fall; $97.00 ;Cash;1160;Express;1160;New Hampshire;1160;Quarterly;4.2
1161;37;Male;Scarf;Accessories;S;Blue;Summer; $72.00 ;PayPal;1161;Standard;1161;North Dakota;1161;Quarterly;4.9
1162;63;Male;Shorts;Clothing;S;Orange;Fall; $50.00 ;Cash;1162;Store Pickup;1162;Oklahoma;1162;Fortnightly;3.4
1163;47;Male;Sandals;Footwear;M;Blue;Winter; $61.00 ;Credit Card;1163;2-Day Shipping;1163;North Carolina;1163;Bi-Weekly;4
1164;26;Male;Pants;Clothing;L;White;Summer; $40.00 ;Cash;1164;Express;1164;Tennessee;1164;Quarterly;4.9
1165;68;Male;Dress;Clothing;M;Green;Winter; $83.00 ;Credit Card;1165;Next Day Air;1165;Montana;1165;Quarterly;4.5
1166;51;Male;T-shirt;Clothing;M;Silver;Winter; $57.00 ;Venmo;1166;Next Day Air;1166;Wisconsin;1166;Every 3 Months;3.2
1167;48;Male;Dress;Clothing;S;Lavender;Winter; $60.00 ;Cash;1167;Standard;1167;Connecticut;1167;Every 3 Months;3
1168;60;Male;Socks;Clothing;XL;Beige;Summer; $26.00 ;Debit Card;1168;Store Pickup;1168;New Jersey;1168;Every 3 Months;2.9
1169;68;Male;Scarf;Accessories;L;Violet;Summer; $58.00 ;Cash;1169;Next Day Air;1169;Mississippi;1169;Bi-Weekly;4.6
1170;25;Male;Backpack;Accessories;S;Gray;Fall; $65.00 ;Credit Card;1170;Standard;1170;Wyoming;1170;Annually;3.5
1171;57;Male;Skirt;Clothing;S;Red;Spring; $88.00 ;PayPal;1171;2-Day Shipping;1171;Illinois;1171;Bi-Weekly;3.2
1172;41;Male;Socks;Clothing;M;Lavender;Spring; $71.00 ;PayPal;1172;Store Pickup;1172;Louisiana;1172;Annually;3.2
1173;59;Male;Coat;Outerwear;L;Peach;Spring; $45.00 ;PayPal;1173;2-Day Shipping;1173;Oregon;1173;Bi-Weekly;4.6
1174;44;Male;Jewelry;Accessories;M;Indigo;Winter; $39.00 ;Bank Transfer;1174;Free Shipping;1174;South Dakota;1174;Quarterly;3.9
1175;42;Male;Backpack;Accessories;M;Black;Winter; $83.00 ;PayPal;1175;Free Shipping;1175;Michigan;1175;Every 3 Months;2.9
1176;35;Male;Belt;Accessories;M;Beige;Spring; $29.00 ;Venmo;1176;Standard;1176;New Jersey;1176;Weekly;4.6
1177;36;Male;Dress;Clothing;M;Red;Winter; $74.00 ;Cash;1177;2-Day Shipping;1177;Oregon;1177;Bi-Weekly;4.1
1178;54;Male;Skirt;Clothing;M;Black;Spring; $62.00 ;Cash;1178;Express;1178;Iowa;1178;Monthly;3.8
1179;37;Male;Dress;Clothing;M;Teal;Spring; $100.00 ;Cash;1179;Store Pickup;1179;South Carolina;1179;Quarterly;3.5
1180;20;Male;T-shirt;Clothing;M;Blue;Summer; $36.00 ;PayPal;1180;Express;1180;Indiana;1180;Weekly;4
