Customer ID;Age;Gender;Item Purchased;Category;Location;Size;Color;Season
1436;45;Male;Scarf;Accessories;Oregon;XL;Black;Fall
1437;35;Male;Sneakers;Footwear;Minnesota;M;Gray;Winter
1438;69;Male;Boots;Footwear;Montana;XL;Orange;Winter
1439;58;Male;Coat;Outerwear;Washington;M;Cyan;Spring
1440;25;Male;Boots;Footwear;New Mexico;M;Magenta;Summer
1441;27;Male;Sandals;Footwear;Arizona;M;Pink;Spring
1442;34;Male;Pants;Clothing;Nebraska;S;Turquoise;Summer
1443;53;Male;Hoodie;Clothing;Idaho;S;Violet;Spring
1444;58;Male;Sandals;Footwear;Idaho;L;Teal;Fall
1445;32;Male;Sweater;Clothing;Vermont;L;Pink;Fall
1446;64;Male;Belt;Accessories;Arkansas;M;Gold;Fall
1447;63;Male;Jeans;Clothing;Wyoming;XL;Red;Summer
1448;23;Male;Hoodie;Clothing;New Mexico;S;Beige;Summer
1449;64;Male;Boots;Footwear;West Virginia;M;Black;Summer
1450;18;Male;Socks;Clothing;New York;L;Lavender;Winter
1451;25;Male;Dress;Clothing;Illinois;S;Teal;Winter
1452;54;Male;Jacket;Outerwear;Utah;M;Maroon;Fall
1453;60;Male;Jacket;Outerwear;Colorado;L;Blue;Spring
1454;36;Male;Boots;Footwear;Virginia;S;Teal;Winter
1455;66;Male;Sneakers;Footwear;Georgia;L;Maroon;Winter
1456;60;Male;Pants;Clothing;Alabama;L;Silver;Fall
1457;59;Male;Coat;Outerwear;Montana;S;Olive;Spring
1458;58;Male;Shirt;Clothing;Pennsylvania;S;Gray;Spring
1459;35;Male;Sweater;Clothing;Missouri;M;Peach;Spring
1460;20;Male;Shoes;Footwear;Maine;L;Yellow;Winter
1461;70;Male;Boots;Footwear;Pennsylvania;L;Violet;Fall
1462;54;Male;Sunglasses;Accessories;Oregon;S;Red;Summer
1463;38;Male;Sneakers;Footwear;Utah;S;Charcoal;Summer
1464;54;Male;Jewelry;Accessories;Oklahoma;M;Beige;Summer
1465;33;Male;Belt;Accessories;Montana;M;Peach;Winter
1466;46;Male;Gloves;Accessories;Nebraska;XL;Violet;Winter
1467;58;Male;Shorts;Clothing;Alabama;M;Green;Summer
1468;30;Male;Jewelry;Accessories;Ohio;XL;Olive;Winter
1469;42;Male;Gloves;Accessories;Arkansas;S;Silver;Fall
1470;28;Male;Jewelry;Accessories;Mississippi;M;Purple;Winter
1471;43;Male;Sandals;Footwear;California;M;Silver;Spring
1472;31;Male;Jewelry;Accessories;Alaska;S;Gray;Spring
1473;39;Male;Hat;Accessories;Indiana;L;Turquoise;Spring
1474;69;Male;Shorts;Clothing;Wisconsin;M;Violet;Fall
1475;31;Male;Sweater;Clothing;New Jersey;S;Pink;Fall
1476;44;Male;Blouse;Clothing;Rhode Island;M;Teal;Spring
1477;39;Male;Hat;Accessories;Wyoming;M;Magenta;Fall
1478;24;Male;Belt;Accessories;Oregon;XL;Silver;Summer
1479;28;Male;Gloves;Accessories;Washington;M;Blue;Summer
1480;48;Male;Coat;Outerwear;Washington;L;Black;Spring
1481;39;Male;Jewelry;Accessories;New Hampshire;M;Gold;Fall
1482;64;Male;Skirt;Clothing;Maryland;S;Gray;Spring
1483;28;Male;Gloves;Accessories;Wisconsin;S;Magenta;Spring
1484;39;Male;Jewelry;Accessories;Massachusetts;S;Yellow;Summer
1485;49;Male;Shorts;Clothing;Nebraska;M;Teal;Summer
1486;22;Male;Gloves;Accessories;Nebraska;L;Red;Spring
1487;25;Male;Sneakers;Footwear;Idaho;S;Yellow;Spring
1488;40;Male;Skirt;Clothing;Arizona;L;Black;Summer
1489;23;Male;Hat;Accessories;Hawaii;L;Pink;Winter
1490;24;Male;Jewelry;Accessories;Missouri;XL;Magenta;Summer
1491;66;Male;Sneakers;Footwear;Louisiana;L;Olive;Spring
1492;27;Male;Shirt;Clothing;Arkansas;S;Black;Summer
1493;62;Male;Jacket;Outerwear;North Carolina;M;Maroon;Summer
1494;70;Male;Belt;Accessories;North Dakota;S;Gold;Fall
1495;43;Male;T-shirt;Clothing;Montana;M;Gray;Spring
1496;45;Male;Jewelry;Accessories;Rhode Island;M;Brown;Winter
1497;63;Male;T-shirt;Clothing;Idaho;M;Purple;Winter
1498;69;Male;Jacket;Outerwear;Michigan;S;Magenta;Spring
1499;59;Male;Sweater;Clothing;Illinois;M;Teal;Summer
1500;19;Male;Boots;Footwear;Georgia;S;Olive;Fall
1501;63;Male;Jeans;Clothing;Alabama;L;Maroon;Summer
1502;37;Male;Jeans;Clothing;Alaska;XL;Silver;Spring
1503;37;Male;Pants;Clothing;Massachusetts;M;Black;Summer
1504;50;Male;Jacket;Outerwear;Michigan;M;Maroon;Fall
1505;60;Male;Jacket;Outerwear;Alaska;M;Teal;Winter
1506;46;Male;Belt;Accessories;North Dakota;M;Teal;Summer
1507;35;Male;Shirt;Clothing;South Carolina;L;Beige;Fall
1508;66;Male;Dress;Clothing;Pennsylvania;S;Maroon;Winter
1509;35;Male;Blouse;Clothing;Colorado;L;Beige;Spring
1510;20;Male;Dress;Clothing;New Hampshire;XL;White;Summer
1511;55;Male;Blouse;Clothing;Maryland;XL;Gray;Fall
1512;34;Male;Dress;Clothing;Georgia;M;Violet;Winter
1513;60;Male;Sneakers;Footwear;Wisconsin;L;Silver;Winter
1514;22;Male;Socks;Clothing;Texas;M;Red;Spring
1515;26;Male;Shoes;Footwear;Utah;L;Brown;Winter
1516;39;Male;Jeans;Clothing;Indiana;S;Turquoise;Fall
1517;20;Male;Jeans;Clothing;Nevada;L;Indigo;Winter
1518;57;Male;Gloves;Accessories;New Hampshire;M;Violet;Spring
1519;68;Male;Belt;Accessories;New York;M;Yellow;Winter
1520;50;Male;Sunglasses;Accessories;Texas;L;Cyan;Fall
1521;21;Male;Hat;Accessories;Iowa;M;Brown;Summer
1522;29;Male;Backpack;Accessories;Washington;M;White;Summer
1523;38;Male;Shorts;Clothing;Tennessee;L;Yellow;Spring
1524;54;Male;Socks;Clothing;Georgia;M;White;Summer
1525;22;Male;Socks;Clothing;Massachusetts;L;Pink;Summer
1526;29;Male;Belt;Accessories;Oregon;M;Indigo;Winter
1527;41;Male;Jacket;Outerwear;Oklahoma;L;White;Summer
1528;26;Male;Hat;Accessories;Wisconsin;L;Red;Fall
1529;69;Male;T-shirt;Clothing;Oregon;S;Red;Spring
1530;20;Male;Backpack;Accessories;Georgia;M;Lavender;Winter
1531;59;Male;Coat;Outerwear;New Mexico;M;Teal;Spring
1532;63;Male;Backpack;Accessories;Mississippi;S;Violet;Spring
1533;68;Male;Jacket;Outerwear;Wisconsin;S;Silver;Winter
1534;50;Male;Shoes;Footwear;New Hampshire;M;Gold;Summer
1535;55;Male;Blouse;Clothing;Wyoming;M;Green;Summer
1536;36;Male;Sandals;Footwear;West Virginia;S;Turquoise;Fall
1537;18;Male;Sunglasses;Accessories;Michigan;M;Indigo;Summer
1538;68;Male;Shoes;Footwear;Alaska;L;Black;Spring
1539;56;Male;Dress;Clothing;Illinois;L;Charcoal;Fall
1540;32;Male;Belt;Accessories;Hawaii;M;Turquoise;Spring
1541;28;Male;Shorts;Clothing;Colorado;M;Red;Winter
1542;24;Male;Handbag;Accessories;Illinois;S;Indigo;Winter
1543;59;Male;Blouse;Clothing;Hawaii;M;Maroon;Winter
1544;56;Male;Jeans;Clothing;Wisconsin;M;Indigo;Fall
1545;30;Male;Jewelry;Accessories;Arkansas;M;Maroon;Spring
1546;48;Male;Belt;Accessories;Delaware;M;Black;Winter
1547;60;Male;Sneakers;Footwear;Oregon;XL;Purple;Summer
1548;46;Male;Hat;Accessories;South Carolina;L;Teal;Summer
1549;69;Male;Dress;Clothing;Maryland;M;Silver;Summer
1550;19;Male;Sneakers;Footwear;Kansas;M;Black;Spring
1551;66;Male;Sunglasses;Accessories;Arkansas;S;Black;Summer
1552;64;Male;Handbag;Accessories;Minnesota;M;Olive;Summer
1553;54;Male;Blouse;Clothing;New Mexico;L;Purple;Spring
1554;27;Male;Blouse;Clothing;Delaware;M;Indigo;Spring
1555;64;Male;Shorts;Clothing;Utah;S;Lavender;Winter
1556;43;Male;Shorts;Clothing;Ohio;S;Cyan;Winter
1557;43;Male;Hoodie;Clothing;Alabama;M;Gold;Fall
1558;27;Male;Backpack;Accessories;South Dakota;L;Magenta;Fall
1559;35;Male;Sunglasses;Accessories;New Mexico;XL;Teal;Fall
1560;43;Male;Scarf;Accessories;Oregon;L;Beige;Fall
1561;57;Male;Hat;Accessories;Oregon;M;Teal;Winter
1562;50;Male;Scarf;Accessories;Mississippi;M;Indigo;Summer
1563;37;Male;Scarf;Accessories;Alabama;M;Purple;Winter
1564;68;Male;Pants;Clothing;Kansas;M;Teal;Fall
1565;22;Male;Backpack;Accessories;California;XL;Turquoise;Summer
1566;58;Male;Sunglasses;Accessories;Idaho;L;Peach;Fall
1567;48;Male;Sneakers;Footwear;Wyoming;S;Green;Winter
1568;30;Male;Backpack;Accessories;Minnesota;M;Turquoise;Spring
1569;51;Male;Sneakers;Footwear;Washington;L;Yellow;Spring
1570;20;Male;Skirt;Clothing;Hawaii;M;Orange;Summer
1571;30;Male;Pants;Clothing;Missouri;L;Brown;Winter
1572;28;Male;Jewelry;Accessories;Colorado;L;Silver;Winter
1573;37;Male;Skirt;Clothing;Washington;L;White;Summer
1574;36;Male;T-shirt;Clothing;North Dakota;L;Indigo;Summer
1575;18;Male;Skirt;Clothing;Minnesota;S;Magenta;Spring
1576;52;Male;Shirt;Clothing;California;M;Turquoise;Spring
1577;56;Male;Dress;Clothing;Michigan;M;White;Spring
1578;68;Male;Boots;Footwear;Delaware;S;Olive;Spring
1579;62;Male;Pants;Clothing;California;S;Maroon;Winter
1580;35;Male;Jacket;Outerwear;Oklahoma;M;Violet;Summer
1581;65;Male;Sneakers;Footwear;North Dakota;L;Cyan;Summer
1582;69;Male;Jewelry;Accessories;Ohio;L;Teal;Fall
1583;28;Male;Belt;Accessories;Hawaii;L;Red;Spring
1584;37;Male;Scarf;Accessories;Maryland;XL;Yellow;Summer
1585;41;Male;Blouse;Clothing;Hawaii;S;Silver;Spring
1586;37;Male;Sweater;Clothing;Alabama;M;Charcoal;Fall
1587;25;Male;Boots;Footwear;Oklahoma;M;Purple;Fall
1588;41;Male;Socks;Clothing;Alabama;M;Beige;Summer
1589;48;Male;Belt;Accessories;Vermont;L;Cyan;Winter
1590;42;Male;Sneakers;Footwear;Ohio;M;Silver;Summer
1591;54;Male;Jeans;Clothing;Wisconsin;S;Pink;Winter
1592;18;Male;Skirt;Clothing;South Dakota;L;Gold;Winter
1593;56;Male;Shoes;Footwear;Iowa;M;Cyan;Summer
1594;61;Male;Dress;Clothing;Maryland;M;Black;Spring
1595;40;Male;Handbag;Accessories;Colorado;XL;Charcoal;Summer
1596;34;Male;Backpack;Accessories;Wisconsin;S;Magenta;Spring
1597;42;Male;Jewelry;Accessories;Mississippi;S;Pink;Fall
1598;43;Male;Hat;Accessories;Mississippi;XL;Maroon;Winter
1599;47;Male;Jewelry;Accessories;California;M;Teal;Fall
1600;48;Male;Shirt;Clothing;Delaware;M;Orange;Winter
1601;20;Male;Boots;Footwear;Montana;S;Yellow;Spring
1602;65;Male;Shirt;Clothing;Indiana;XL;Red;Spring
1603;54;Male;Sunglasses;Accessories;West Virginia;S;Charcoal;Winter
1604;23;Male;Shorts;Clothing;Iowa;L;Black;Summer
1605;18;Male;Sweater;Clothing;Maine;M;White;Summer
1606;70;Male;Belt;Accessories;Connecticut;M;Lavender;Winter
1607;55;Male;T-shirt;Clothing;Kansas;S;White;Spring
1608;49;Male;Shorts;Clothing;Vermont;S;Gray;Fall
1609;26;Male;Sandals;Footwear;Nebraska;XL;Cyan;Fall
1610;33;Male;Shirt;Clothing;Nevada;S;Brown;Fall
1611;20;Male;Socks;Clothing;Tennessee;L;Purple;Spring
1612;41;Male;Pants;Clothing;Arkansas;L;Yellow;Winter
1613;18;Male;Skirt;Clothing;Wisconsin;M;Indigo;Summer
1614;26;Male;Jewelry;Accessories;Illinois;S;Black;Summer
1615;30;Male;T-shirt;Clothing;Kansas;S;Gray;Summer
1616;64;Male;Jewelry;Accessories;New York;M;Indigo;Fall
1617;26;Male;Hat;Accessories;Colorado;M;Green;Spring
1618;43;Male;Blouse;Clothing;Wisconsin;M;Peach;Winter
1619;63;Male;Sandals;Footwear;Michigan;L;Purple;Summer
1620;57;Male;Handbag;Accessories;Hawaii;L;Beige;Winter
1621;25;Male;Hat;Accessories;Virginia;M;Charcoal;Winter
1622;68;Male;Scarf;Accessories;Ohio;L;Gray;Summer
1623;31;Male;Shorts;Clothing;Missouri;S;Brown;Winter
1624;64;Male;Backpack;Accessories;Indiana;M;Cyan;Summer
1625;38;Male;Sweater;Clothing;Florida;M;White;Winter
1626;34;Male;Skirt;Clothing;Minnesota;L;Beige;Winter
1627;32;Male;Sneakers;Footwear;Nevada;L;Orange;Summer
1628;69;Male;Sunglasses;Accessories;Maine;M;Olive;Winter
1629;45;Male;Dress;Clothing;Massachusetts;S;Teal;Winter
1630;35;Male;Blouse;Clothing;North Dakota;S;Silver;Spring
1631;63;Male;Shoes;Footwear;New Jersey;M;Gold;Summer
1632;65;Male;Sweater;Clothing;Indiana;L;Violet;Summer
1633;35;Male;Gloves;Accessories;Oregon;S;White;Summer
1634;54;Male;Socks;Clothing;North Dakota;M;Peach;Spring
1635;28;Male;Coat;Outerwear;South Carolina;S;Orange;Summer
1636;68;Male;Sunglasses;Accessories;North Carolina;L;Violet;Summer
1637;58;Male;Boots;Footwear;North Dakota;L;Green;Fall
1638;35;Male;Dress;Clothing;Massachusetts;M;Peach;Spring
1639;68;Male;Jacket;Outerwear;Tennessee;M;Black;Spring
1640;41;Male;Gloves;Accessories;Missouri;L;Blue;Summer
1641;65;Male;Scarf;Accessories;Tennessee;S;Magenta;Spring
1642;50;Male;Hoodie;Clothing;Colorado;L;Violet;Summer
1643;18;Male;Coat;Outerwear;Mississippi;M;Beige;Spring
1644;38;Male;Scarf;Accessories;Ohio;L;Pink;Summer
1645;68;Male;Coat;Outerwear;North Carolina;S;Beige;Summer
1646;53;Male;Scarf;Accessories;Ohio;L;Green;Summer
1647;58;Male;Handbag;Accessories;Nebraska;S;Silver;Summer
1648;34;Male;Boots;Footwear;Hawaii;M;Purple;Summer
1649;36;Male;Pants;Clothing;Oklahoma;M;Gray;Summer
1650;58;Male;T-shirt;Clothing;Wisconsin;M;White;Summer
1651;60;Male;Scarf;Accessories;Arkansas;M;Silver;Winter
1652;59;Male;Coat;Outerwear;Texas;M;Blue;Winter
1653;65;Male;Sweater;Clothing;New Mexico;M;Orange;Summer
1654;31;Male;Belt;Accessories;Colorado;L;Silver;Winter
1655;43;Male;Belt;Accessories;Indiana;L;Gray;Spring
1656;37;Male;Sweater;Clothing;Arizona;L;Gold;Spring
1657;21;Male;Blouse;Clothing;Indiana;L;Brown;Spring
1658;69;Male;Skirt;Clothing;Indiana;L;Turquoise;Spring
1659;32;Male;Jewelry;Accessories;Alaska;S;Pink;Spring
1660;53;Male;Gloves;Accessories;Utah;M;Black;Fall
1661;59;Male;T-shirt;Clothing;Louisiana;L;Yellow;Winter
1662;64;Male;Gloves;Accessories;Iowa;S;Beige;Summer
1663;63;Male;Sunglasses;Accessories;New Mexico;M;Olive;Winter
1664;43;Male;Shirt;Clothing;Maine;XL;Gold;Summer
1665;19;Male;Handbag;Accessories;Minnesota;M;Purple;Spring
1666;40;Male;Jacket;Outerwear;New Mexico;L;Pink;Fall
1667;51;Male;Skirt;Clothing;Arkansas;M;Blue;Summer
1668;51;Male;Handbag;Accessories;Oklahoma;L;Brown;Winter
1669;66;Male;Blouse;Clothing;Utah;L;Charcoal;Summer
1670;42;Male;T-shirt;Clothing;Wisconsin;L;Maroon;Winter
1671;22;Male;Pants;Clothing;Utah;L;Cyan;Fall
1672;31;Male;Hoodie;Clothing;Utah;M;Olive;Winter
1673;18;Male;Boots;Footwear;South Carolina;L;Gold;Fall
1674;21;Male;Blouse;Clothing;Hawaii;M;Violet;Fall
1675;35;Male;Coat;Outerwear;Alaska;M;Peach;Winter
1676;35;Male;Pants;Clothing;Colorado;M;Beige;Spring
1677;27;Male;Sunglasses;Accessories;West Virginia;M;Cyan;Winter
1678;65;Male;Jeans;Clothing;Oregon;L;Silver;Summer
1679;41;Male;Pants;Clothing;Ohio;S;Magenta;Summer
1680;60;Male;Dress;Clothing;Massachusetts;S;Black;Fall
1681;61;Male;Shoes;Footwear;Louisiana;M;Olive;Summer
1682;24;Male;Sneakers;Footwear;Virginia;L;Green;Winter
1683;65;Male;Socks;Clothing;New York;M;Yellow;Fall
1684;23;Male;Coat;Outerwear;Arkansas;S;Lavender;Spring
1685;30;Male;Shirt;Clothing;New Mexico;M;Indigo;Spring
1686;33;Male;Blouse;Clothing;Minnesota;M;Pink;Winter
1687;22;Male;Gloves;Accessories;Illinois;L;Red;Fall
1688;67;Male;Skirt;Clothing;Georgia;S;Magenta;Winter
1689;28;Male;Handbag;Accessories;Mississippi;S;Peach;Winter
1690;32;Male;Shirt;Clothing;North Carolina;L;Turquoise;Winter
1691;40;Male;Coat;Outerwear;Nevada;M;Black;Summer
1692;64;Male;Shoes;Footwear;Connecticut;L;Blue;Summer
1693;56;Male;Handbag;Accessories;Utah;M;Beige;Winter
1694;63;Male;Jacket;Outerwear;Tennessee;XL;Olive;Fall
1695;20;Male;Shirt;Clothing;Mississippi;M;Turquoise;Summer
1696;54;Male;Hat;Accessories;Nebraska;S;Yellow;Fall
1697;31;Male;Sunglasses;Accessories;West Virginia;S;Turquoise;Spring
1698;36;Male;Shirt;Clothing;South Carolina;L;Lavender;Fall
1699;25;Male;Belt;Accessories;Iowa;XL;Turquoise;Winter
1700;20;Male;Sweater;Clothing;North Dakota;L;Teal;Spring
1701;62;Male;Hoodie;Clothing;West Virginia;L;Black;Fall
1702;69;Male;Handbag;Accessories;Mississippi;XL;Blue;Winter
1703;54;Male;Jeans;Clothing;Alabama;XL;Yellow;Summer
1704;39;Male;Backpack;Accessories;California;M;Black;Spring
1705;56;Male;Sneakers;Footwear;Idaho;M;Lavender;Summer
1706;39;Male;Jewelry;Accessories;South Dakota;L;Cyan;Summer
1707;37;Male;Sunglasses;Accessories;North Dakota;M;Brown;Spring
1708;25;Male;Shorts;Clothing;Nevada;L;Maroon;Fall
1709;35;Male;Boots;Footwear;Florida;L;Cyan;Spring
1710;45;Male;Skirt;Clothing;Indiana;M;Pink;Winter
1711;19;Male;Pants;Clothing;Arkansas;XL;Orange;Fall
1712;21;Male;T-shirt;Clothing;North Carolina;M;Lavender;Spring
1713;65;Male;T-shirt;Clothing;Illinois;S;Beige;Fall
1714;49;Male;Jacket;Outerwear;Missouri;M;Pink;Winter
1715;30;Male;Jeans;Clothing;South Dakota;S;Charcoal;Summer
1716;23;Male;Dress;Clothing;Idaho;XL;Gray;Spring
1717;69;Male;Blouse;Clothing;Connecticut;M;Cyan;Winter
1718;29;Male;Hoodie;Clothing;Hawaii;L;Orange;Summer
1719;54;Male;T-shirt;Clothing;Maryland;L;Pink;Winter
1720;45;Male;Sweater;Clothing;Maryland;M;White;Winter
1721;25;Male;Shorts;Clothing;Massachusetts;S;Beige;Winter
1722;34;Male;Jewelry;Accessories;Delaware;S;Magenta;Spring
1723;46;Male;T-shirt;Clothing;Massachusetts;L;Violet;Summer
1724;70;Male;Scarf;Accessories;New York;XL;Gold;Spring
1725;42;Male;Shoes;Footwear;Delaware;S;Teal;Winter
1726;45;Male;Sunglasses;Accessories;Massachusetts;M;Indigo;Spring
1727;57;Male;Coat;Outerwear;Indiana;S;Olive;Summer
1728;49;Male;Blouse;Clothing;Virginia;S;Violet;Spring
1729;23;Male;Jeans;Clothing;Wyoming;L;Black;Fall
1730;47;Male;Shorts;Clothing;Illinois;M;Brown;Winter
1731;23;Male;Shirt;Clothing;Alabama;S;Silver;Fall
1732;21;Male;Backpack;Accessories;Idaho;M;Gray;Fall
1733;45;Male;Belt;Accessories;Rhode Island;S;Charcoal;Winter
1734;67;Male;Blouse;Clothing;New York;L;Black;Summer
1735;31;Male;Jeans;Clothing;Missouri;L;Brown;Spring
1736;58;Male;Dress;Clothing;Texas;M;Purple;Winter
1737;57;Male;Shorts;Clothing;Tennessee;M;Purple;Summer
1738;42;Male;Jewelry;Accessories;Ohio;L;Gray;Summer
1739;60;Male;Handbag;Accessories;Tennessee;M;Green;Spring
1740;21;Male;Jewelry;Accessories;Minnesota;L;Silver;Winter
1741;69;Male;Pants;Clothing;Wisconsin;L;Charcoal;Fall
1742;41;Male;Pants;Clothing;Delaware;XL;Teal;Winter
1743;51;Male;Sandals;Footwear;Kansas;XL;White;Spring
1744;23;Male;Skirt;Clothing;Missouri;XL;Brown;Winter
1745;57;Male;Sunglasses;Accessories;Michigan;L;Teal;Winter
1746;40;Male;Skirt;Clothing;West Virginia;L;Red;Winter
1747;65;Male;Handbag;Accessories;Alabama;L;Brown;Summer
1748;61;Male;Coat;Outerwear;New Hampshire;M;Yellow;Winter
1749;34;Male;Skirt;Clothing;Montana;L;Teal;Winter
1750;43;Male;Hoodie;Clothing;Wyoming;L;Pink;Fall
1751;31;Male;Sunglasses;Accessories;Missouri;M;White;Fall
1752;57;Male;Sweater;Clothing;Ohio;M;Silver;Winter
1753;34;Male;Boots;Footwear;South Dakota;L;Blue;Winter
1754;25;Male;Skirt;Clothing;Colorado;L;Black;Fall
1755;66;Male;Dress;Clothing;Massachusetts;S;Beige;Fall
1756;56;Male;Belt;Accessories;Delaware;XL;Charcoal;Spring
1757;49;Male;Jewelry;Accessories;New Hampshire;S;Cyan;Fall
1758;19;Male;Dress;Clothing;Michigan;L;Yellow;Fall
1759;27;Male;Hat;Accessories;Pennsylvania;M;Silver;Winter
1760;68;Male;Sweater;Clothing;Louisiana;L;Green;Spring
1761;20;Male;Skirt;Clothing;Minnesota;XL;Peach;Spring
1762;21;Male;Hoodie;Clothing;Hawaii;S;Green;Fall
1763;36;Male;Sandals;Footwear;Idaho;M;Brown;Summer
1764;37;Male;Jewelry;Accessories;Vermont;M;Lavender;Winter
1765;61;Male;Dress;Clothing;Delaware;M;Charcoal;Summer
1766;68;Male;Hoodie;Clothing;New Mexico;M;Orange;Spring
1767;60;Male;Sweater;Clothing;Alaska;S;Cyan;Winter
1768;69;Male;Jewelry;Accessories;Minnesota;L;Lavender;Fall
1769;25;Male;Sandals;Footwear;Nebraska;M;Indigo;Summer
1770;32;Male;Socks;Clothing;Alaska;L;Brown;Winter
1771;53;Male;Backpack;Accessories;Michigan;M;Pink;Fall
1772;46;Male;Shirt;Clothing;Indiana;XL;Turquoise;Fall
1773;58;Male;Shoes;Footwear;Hawaii;M;Gold;Summer
1774;21;Male;Coat;Outerwear;West Virginia;M;Blue;Summer
1775;46;Male;Sweater;Clothing;New York;M;Lavender;Spring
1776;18;Male;Jacket;Outerwear;Iowa;M;Violet;Spring
1777;56;Male;Jacket;Outerwear;Arizona;L;Cyan;Summer
1778;18;Male;Sneakers;Footwear;Minnesota;L;Purple;Winter
1779;49;Male;Belt;Accessories;Texas;M;Red;Winter
1780;29;Male;Scarf;Accessories;Virginia;M;Charcoal;Winter
1781;67;Male;Jewelry;Accessories;North Dakota;S;Gray;Summer
1782;31;Male;T-shirt;Clothing;Iowa;M;Pink;Fall
1783;52;Male;Pants;Clothing;Utah;M;Lavender;Fall
1784;42;Male;Handbag;Accessories;Ohio;L;Lavender;Winter
1785;32;Male;Backpack;Accessories;Louisiana;L;Yellow;Summer
1786;47;Male;Gloves;Accessories;Iowa;S;Peach;Fall
1787;45;Male;Jacket;Outerwear;Maryland;M;Brown;Spring
1788;20;Male;Sweater;Clothing;Montana;L;Gold;Fall
1789;66;Male;Blouse;Clothing;Illinois;L;Pink;Summer
1790;52;Male;Blouse;Clothing;Arizona;L;Peach;Spring
1791;50;Male;Gloves;Accessories;North Carolina;S;Violet;Summer
1792;62;Male;Jeans;Clothing;Montana;S;Purple;Winter
1793;38;Male;Sneakers;Footwear;Iowa;M;Peach;Fall
1794;65;Male;Hat;Accessories;Iowa;S;White;Fall
1795;60;Male;Backpack;Accessories;Ohio;L;Indigo;Spring
1796;68;Male;Jeans;Clothing;Wisconsin;S;Violet;Fall
1797;62;Male;Skirt;Clothing;South Carolina;S;Brown;Spring
1798;62;Male;Belt;Accessories;Oregon;L;Maroon;Spring
1799;40;Male;Dress;Clothing;North Dakota;L;Magenta;Winter
1800;32;Male;Hoodie;Clothing;California;M;Charcoal;Fall
1801;22;Male;Coat;Outerwear;Mississippi;XL;Indigo;Winter
1802;33;Male;Sweater;Clothing;New Jersey;M;Turquoise;Spring
1803;57;Male;Shorts;Clothing;Rhode Island;L;Turquoise;Winter
1804;60;Male;Sneakers;Footwear;New Hampshire;S;Gray;Summer
1805;30;Male;Sweater;Clothing;Louisiana;L;Peach;Winter
1806;41;Male;T-shirt;Clothing;Arizona;L;Gold;Spring
1807;58;Male;Handbag;Accessories;Rhode Island;M;Green;Fall
1808;34;Male;Sneakers;Footwear;Vermont;L;Gold;Summer
1809;67;Male;Jacket;Outerwear;Tennessee;M;Lavender;Spring
1810;58;Male;Backpack;Accessories;Alaska;S;Blue;Fall
1811;41;Male;Jeans;Clothing;Maryland;M;Magenta;Fall
1812;42;Male;Belt;Accessories;Wisconsin;L;Blue;Summer
1813;50;Male;Boots;Footwear;Nevada;S;Blue;Summer
1814;40;Male;Shorts;Clothing;Illinois;M;Olive;Spring
1815;32;Male;Jeans;Clothing;Montana;M;White;Summer
1816;51;Male;Shoes;Footwear;New Mexico;L;White;Winter
1817;26;Male;Hat;Accessories;Virginia;M;Purple;Summer
1818;32;Male;T-shirt;Clothing;Delaware;M;White;Summer
1819;58;Male;Sunglasses;Accessories;North Carolina;M;White;Fall
1820;51;Male;Socks;Clothing;Nevada;S;Peach;Spring
1821;19;Male;Shirt;Clothing;Washington;XL;Gold;Fall
1822;57;Male;Shorts;Clothing;Maine;M;Teal;Spring
1823;66;Male;Shirt;Clothing;Connecticut;S;Cyan;Summer
1824;62;Male;Socks;Clothing;Louisiana;L;Pink;Fall
1825;58;Male;Pants;Clothing;Illinois;XL;Magenta;Winter
1826;23;Male;Boots;Footwear;South Dakota;M;Pink;Winter
1827;45;Male;T-shirt;Clothing;Indiana;M;Turquoise;Winter
1828;20;Male;T-shirt;Clothing;Vermont;S;Pink;Spring
1829;33;Male;Coat;Outerwear;New Hampshire;L;Gray;Spring
1830;30;Male;Hat;Accessories;Oregon;M;White;Spring
1831;50;Male;Sunglasses;Accessories;Kansas;M;Blue;Winter
1832;62;Male;Blouse;Clothing;Maine;M;Cyan;Summer
1833;69;Male;Jewelry;Accessories;Louisiana;M;Blue;Fall
1834;34;Male;Jewelry;Accessories;Louisiana;M;Yellow;Spring
1835;49;Male;Skirt;Clothing;Indiana;M;Charcoal;Summer
1836;65;Male;Scarf;Accessories;Kentucky;M;Lavender;Fall
1837;66;Male;Pants;Clothing;South Carolina;M;Teal;Fall
1838;41;Male;Hat;Accessories;Montana;M;Beige;Winter
1839;37;Male;Gloves;Accessories;Vermont;L;Blue;Fall
1840;32;Male;Shirt;Clothing;Mississippi;XL;Purple;Winter
1841;42;Male;Sandals;Footwear;Wyoming;M;Gold;Winter
1842;31;Male;Socks;Clothing;Vermont;L;Blue;Winter
1843;61;Male;Handbag;Accessories;Alabama;M;Black;Summer
1844;36;Male;Jacket;Outerwear;Kentucky;M;Charcoal;Fall
1845;60;Male;Shorts;Clothing;South Dakota;M;Purple;Spring
1846;51;Male;Sandals;Footwear;Delaware;M;Orange;Winter
1847;68;Male;Scarf;Accessories;Wisconsin;M;Yellow;Summer
1848;46;Male;Sandals;Footwear;Arizona;XL;Cyan;Summer
