Transaction_ID;Purchase_Amount__USD_;Payment_Method;Review_Rating
3601; $62.00 ;Cash;4.6
3602; $36.00 ;Credit Card;2.6
3603; $53.00 ;PayPal;4.8
3604; $30.00 ;Bank Transfer;4.6
3605; $23.00 ;PayPal;3.0
3606; $70.00 ;Bank Transfer;3.0
3607; $21.00 ;Cash;2.7
3608; $86.00 ;Credit Card;4.8
3609; $93.00 ;Bank Transfer;2.8
3610; $76.00 ;Cash;4.8
3611; $76.00 ;Cash;3.9
3612; $80.00 ;Cash;4.2
3613; $66.00 ;Credit Card;2.9
3614; $21.00 ;Credit Card;4.8
3615; $50.00 ;Debit Card;4.9
3616; $79.00 ;Credit Card;3.9
3617; $52.00 ;Credit Card;3.1
3618; $99.00 ;Venmo;3.7
3619; $88.00 ;Bank Transfer;4.2
3620; $46.00 ;Credit Card;2.6
3621; $97.00 ;Bank Transfer;3.2
3622; $68.00 ;Debit Card;4.8
3623; $97.00 ;Debit Card;5.0
3624; $23.00 ;Cash;3.5
3625; $28.00 ;Bank Transfer;3.9
3626; $95.00 ;Venmo;3.7
3627; $57.00 ;Credit Card;2.8
3628; $62.00 ;Bank Transfer;4.7
3629; $62.00 ;Debit Card;4.3
3630; $79.00 ;Venmo;4.0
3631; $57.00 ;Credit Card;2.7
3632; $73.00 ;Venmo;4.9
3633; $70.00 ;Bank Transfer;3.7
3634; $41.00 ;Cash;2.8
3635; $51.00 ;Credit Card;3.8
3636; $53.00 ;Bank Transfer;3.4
3637; $89.00 ;PayPal;3.2
3638; $52.00 ;Credit Card;4.0
3639; $37.00 ;Credit Card;4.2
3640; $96.00 ;Venmo;3.6
3641; $80.00 ;Cash;3.8
3642; $65.00 ;Bank Transfer;3.2
3643; $46.00 ;PayPal;4.6
3644; $46.00 ;Bank Transfer;4.6
3645; $67.00 ;Cash;3.0
3646; $56.00 ;Bank Transfer;4.6
3647; $90.00 ;Venmo;4.1
3648; $85.00 ;Bank Transfer;3.2
3649; $39.00 ;PayPal;2.9
3650; $42.00 ;Venmo;2.6
3651; $70.00 ;Bank Transfer;4.2
3652; $54.00 ;Debit Card;2.9
3653; $84.00 ;Credit Card;3.7
3654; $60.00 ;Credit Card;2.7
3655; $52.00 ;Bank Transfer;3.1
3656; $36.00 ;Venmo;3.7
3657; $44.00 ;Venmo;3.5
3658; $87.00 ;PayPal;2.9
3659; $45.00 ;Debit Card;2.9
3660; $88.00 ;Bank Transfer;3.9
3661; $42.00 ;Bank Transfer;2.6
3662; $37.00 ;Bank Transfer;3.1
3663; $95.00 ;Credit Card;4.5
3664; $36.00 ;Bank Transfer;3.3
3665; $88.00 ;Credit Card;3.3
3666; $89.00 ;Debit Card;4.0
3667; $76.00 ;Debit Card;2.8
3668; $29.00 ;Credit Card;3.3
3669; $36.00 ;PayPal;4.3
3670; $36.00 ;Venmo;3.8
3671; $55.00 ;Bank Transfer;3.8
3672; $85.00 ;Bank Transfer;4.7
3673; $71.00 ;Bank Transfer;4.3
3674; $60.00 ;PayPal;5.0
3675; $53.00 ;Cash;5.0
3676; $23.00 ;Bank Transfer;4.6
3677; $98.00 ;PayPal;4.9
3678; $21.00 ;Credit Card;4.8
3679; $98.00 ;Credit Card;4.1
3680; $83.00 ;Debit Card;4.8
3681; $24.00 ;Bank Transfer;3.5
3682; $83.00 ;Venmo;2.8
3683; $47.00 ;Bank Transfer;4.9
3684; $27.00 ;PayPal;3.0
3685; $22.00 ;Debit Card;5.0
3686; $46.00 ;Credit Card;3.9
3687; $97.00 ;Bank Transfer;3.0
3688; $34.00 ;Debit Card;4.8
3689; $100.00 ;PayPal;3.3
3690; $91.00 ;Bank Transfer;4.8
3691; $60.00 ;Debit Card;3.0
3692; $39.00 ;Venmo;4.8
3693; $46.00 ;PayPal;2.6
3694; $88.00 ;Cash;3.1
3695; $21.00 ;Credit Card;4.7
3696; $51.00 ;PayPal;2.5
3697; $82.00 ;PayPal;3.3
3698; $59.00 ;PayPal;4.7
3699; $22.00 ;PayPal;4.0
3700; $25.00 ;Cash;2.6
3701; $88.00 ;Cash;3.9
3702; $62.00 ;Venmo;3.5
3703; $59.00 ;Bank Transfer;3.1
3704; $94.00 ;Bank Transfer;4.7
3705; $52.00 ;PayPal;4.5
3706; $46.00 ;Debit Card;4.2
3707; $98.00 ;Cash;4.4
3708; $48.00 ;PayPal;3.3
3709; $86.00 ;PayPal;2.6
3710; $38.00 ;Cash;3.4
3711; $82.00 ;PayPal;2.7
3712; $56.00 ;Cash;2.6
3713; $97.00 ;Debit Card;5.0
3714; $90.00 ;Bank Transfer;3.7
3715; $95.00 ;PayPal;3.4
3716; $43.00 ;Venmo;2.9
3717; $28.00 ;Credit Card;3.3
3718; $83.00 ;PayPal;3.6
3719; $46.00 ;Credit Card;4.3
3720; $55.00 ;Debit Card;5.0
3721; $73.00 ;Cash;3.4
3722; $83.00 ;Debit Card;5.0
3723; $85.00 ;Credit Card;3.1
3724; $24.00 ;Credit Card;3.9
3725; $64.00 ;PayPal;2.8
3726; $28.00 ;Cash;3.6
3727; $57.00 ;Debit Card;2.5
3728; $71.00 ;Bank Transfer;3.1
3729; $45.00 ;Debit Card;2.5
3730; $81.00 ;Venmo;3.9
3731; $61.00 ;Credit Card;3.0
3732; $44.00 ;Venmo;4.3
3733; $47.00 ;PayPal;3.4
3734; $53.00 ;Venmo;4.5
3735; $74.00 ;Credit Card;4.4
3736; $100.00 ;Bank Transfer;2.9
3737; $32.00 ;Cash;3.2
3738; $40.00 ;Cash;3.7
3739; $38.00 ;PayPal;4.2
3740; $56.00 ;Credit Card;2.7
3741; $33.00 ;Cash;3.2
3742; $87.00 ;Bank Transfer;4.8
3743; $95.00 ;Credit Card;4.5
3744; $94.00 ;Debit Card;4.4
3745; $73.00 ;Cash;3.0
3746; $68.00 ;Credit Card;4.6
3747; $100.00 ;Debit Card;4.4
3748; $77.00 ;Cash;3.8
3749; $47.00 ;Credit Card;3.7
3750; $72.00 ;Credit Card;4.5
3751; $73.00 ;Credit Card;3.7
3752; $80.00 ;Venmo;4.9
3753; $65.00 ;Credit Card;4.2
3754; $40.00 ;Cash;2.5
3755; $43.00 ;Bank Transfer;4.2
3756; $65.00 ;Venmo;3.9
3757; $46.00 ;Cash;4.6
3758; $98.00 ;Venmo;2.9
3759; $90.00 ;Venmo;4.7
3760; $63.00 ;Venmo;4.5
3761; $48.00 ;Debit Card;3.9
3762; $24.00 ;Venmo;3.2
3763; $51.00 ;Venmo;3.6
3764; $98.00 ;Bank Transfer;4.0
3765; $96.00 ;Debit Card;4.8
3766; $46.00 ;Debit Card;4.7
3767; $40.00 ;Debit Card;3.8
3768; $28.00 ;Credit Card;2.7
3769; $78.00 ;PayPal;3.0
3770; $41.00 ;Cash;2.9
3771; $37.00 ;PayPal;3.6
3772; $78.00 ;Venmo;3.9
3773; $81.00 ;Credit Card;4.1
3774; $94.00 ;PayPal;4.9
3775; $65.00 ;PayPal;4.4
3776; $28.00 ;Debit Card;3.5
3777; $96.00 ;Debit Card;4.1
3778; $67.00 ;Venmo;3.4
3779; $81.00 ;Credit Card;2.6
3780; $36.00 ;Cash;4.1
3781; $45.00 ;Cash;5.0
3782; $69.00 ;Bank Transfer;4.0
3783; $89.00 ;Venmo;4.8
3784; $49.00 ;Debit Card;4.1
3785; $81.00 ;Credit Card;2.8
3786; $28.00 ;Cash;4.6
3787; $70.00 ;Credit Card;3.0
3788; $44.00 ;Credit Card;2.9
3789; $84.00 ;Credit Card;4.6
3790; $75.00 ;Debit Card;4.8
3791; $96.00 ;Venmo;4.2
3792; $77.00 ;Credit Card;2.9
3793; $53.00 ;Credit Card;3.1
3794; $50.00 ;Debit Card;3.7
3795; $82.00 ;Bank Transfer;3.5
3796; $53.00 ;Cash;3.3
3797; $50.00 ;Credit Card;2.6
3798; $57.00 ;PayPal;3.8
3799; $33.00 ;Credit Card;4.6
3800; $95.00 ;Venmo;4.9
3801; $58.00 ;PayPal;4.3
3802; $26.00 ;Bank Transfer;2.8
3803; $96.00 ;PayPal;2.6
3804; $46.00 ;PayPal;3.6
3805; $30.00 ;Bank Transfer;3.0
3806; $62.00 ;Bank Transfer;4.3
3807; $71.00 ;Cash;4.6
3808; $34.00 ;Venmo;2.5
3809; $43.00 ;Credit Card;4.5
3810; $51.00 ;Venmo;2.8
3811; $86.00 ;Bank Transfer;3.7
3812; $95.00 ;Venmo;5.0
3813; $87.00 ;Credit Card;3.9
3814; $78.00 ;Debit Card;2.9
3815; $57.00 ;Debit Card;4.5
3816; $94.00 ;Venmo;4.5
3817; $47.00 ;Credit Card;3.1
3818; $86.00 ;PayPal;4.4
3819; $49.00 ;Debit Card;3.0
3820; $50.00 ;PayPal;4.5
3821; $54.00 ;Venmo;3.9
3822; $36.00 ;Cash;3.4
3823; $70.00 ;Debit Card;3.4
3824; $35.00 ;Cash;3.8
3825; $36.00 ;Cash;2.8
3826; $94.00 ;Bank Transfer;3.2
3827; $62.00 ;Bank Transfer;3.4
3828; $44.00 ;Venmo;2.8
3829; $97.00 ;Bank Transfer;4.8
3830; $96.00 ;PayPal;4.6
3831; $49.00 ;Venmo;2.5
3832; $31.00 ;Cash;4.5
3833; $74.00 ;Credit Card;4.0
3834; $100.00 ;Debit Card;2.6
3835; $66.00 ;PayPal;3.6
3836; $20.00 ;Debit Card;3.9
3837; $97.00 ;Venmo;5.0
3838; $84.00 ;Debit Card;2.8
3839; $28.00 ;Cash;4.2
3840; $41.00 ;Credit Card;4.8
3841; $73.00 ;Cash;4.1
3842; $97.00 ;Cash;2.8
3843; $38.00 ;Bank Transfer;4.0
3844; $26.00 ;Debit Card;3.3
3845; $87.00 ;PayPal;4.2
3846; $20.00 ;Credit Card;4.6
3847; $34.00 ;Cash;4.6
3848; $29.00 ;Cash;3.5
3849; $21.00 ;PayPal;4.8
3850; $41.00 ;PayPal;3.4
3851; $76.00 ;Venmo;4.0
3852; $48.00 ;Credit Card;4.6
3853; $65.00 ;Cash;2.7
3854; $21.00 ;Credit Card;3.6
3855; $40.00 ;Debit Card;3.7
3856; $96.00 ;Credit Card;4.5
3857; $63.00 ;Cash;3.8
3858; $74.00 ;Bank Transfer;3.0
3859; $75.00 ;Credit Card;4.3
3860; $97.00 ;Debit Card;4.9
3861; $98.00 ;Debit Card;4.3
3862; $89.00 ;Bank Transfer;3.4
3863; $91.00 ;Cash;4.7
3864; $32.00 ;Debit Card;2.6
3865; $66.00 ;Cash;2.7
3866; $78.00 ;Bank Transfer;3.7
3867; $85.00 ;Debit Card;3.2
3868; $28.00 ;Bank Transfer;4.3
3869; $48.00 ;Cash;4.0
3870; $43.00 ;PayPal;4.8
3871; $38.00 ;Debit Card;4.1
3872; $91.00 ;Credit Card;3.2
3873; $50.00 ;Bank Transfer;3.9
3874; $94.00 ;PayPal;4.7
3875; $50.00 ;Cash;2.9
3876; $51.00 ;Venmo;2.7
3877; $45.00 ;Bank Transfer;3.3
3878; $46.00 ;Bank Transfer;2.6
3879; $89.00 ;PayPal;2.9
3880; $48.00 ;PayPal;3.6
3881; $41.00 ;Bank Transfer;4.9
3882; $30.00 ;Cash;3.9
3883; $21.00 ;Bank Transfer;4.7
3884; $39.00 ;PayPal;2.7
3885; $83.00 ;Credit Card;3.8
3886; $33.00 ;Bank Transfer;3.7
3887; $23.00 ;Debit Card;3.6
3888; $68.00 ;Credit Card;4.6
3889; $58.00 ;Debit Card;3.5
3890; $71.00 ;PayPal;3.9
3891; $80.00 ;Cash;3.5
3892; $83.00 ;Credit Card;3.2
3893; $75.00 ;Debit Card;3.8
3894; $40.00 ;Bank Transfer;3.4
3895; $60.00 ;Bank Transfer;3.9
3896; $37.00 ;Cash;4.6
3897; $77.00 ;Venmo;3.6
3898; $66.00 ;PayPal;4.4
3899; $73.00 ;Credit Card;2.7
3900; $61.00 ;Debit Card;3.8
