Transaction_ID;Purchase_Amount__USD_;Payment_Method;Review_Rating;Location ID
3198; $73.00 ;Debit Card;4.8;3198
3199; $85.00 ;Debit Card;2.7;3199
3200; $49.00 ;Cash;4;3200
3201; $36.00 ;Bank Transfer;4.8;3201
3202; $84.00 ;Venmo;4.9;3202
3203; $51.00 ;Cash;3.1;3203
3204; $89.00 ;Venmo;2.8;3204
3205; $29.00 ;Debit Card;3.3;3205
3206; $76.00 ;PayPal;4.6;3206
3207; $48.00 ;Cash;3.2;3207
3208; $72.00 ;Venmo;3.1;3208
3209; $34.00 ;Credit Card;3.9;3209
3210; $30.00 ;Cash;4.2;3210
3211; $27.00 ;Credit Card;3.6;3211
3212; $62.00 ;Bank Transfer;3.7;3212
3213; $62.00 ;Bank Transfer;4;3213
3214; $20.00 ;Cash;4.6;3214
3215; $77.00 ;Credit Card;3.7;3215
3216; $25.00 ;Venmo;4.7;3216
3217; $48.00 ;Bank Transfer;2.7;3217
3218; $93.00 ;Venmo;4.3;3218
3219; $95.00 ;PayPal;4.6;3219
3220; $83.00 ;Cash;2.5;3220
3221; $100.00 ;Debit Card;4.8;3221
3222; $25.00 ;Bank Transfer;4.7;3222
3223; $64.00 ;Bank Transfer;3.7;3223
3224; $24.00 ;PayPal;4.7;3224
3225; $79.00 ;Bank Transfer;2.7;3225
3226; $29.00 ;Credit Card;4.7;3226
3227; $40.00 ;Credit Card;4.8;3227
3228; $26.00 ;Cash;3.1;3228
3229; $75.00 ;Debit Card;2.6;3229
3230; $38.00 ;PayPal;4.4;3230
3231; $86.00 ;Bank Transfer;3.3;3231
3232; $81.00 ;PayPal;2.8;3232
3233; $54.00 ;Credit Card;3.4;3233
3234; $95.00 ;Credit Card;2.6;3234
3235; $47.00 ;Bank Transfer;3.1;3235
3236; $25.00 ;Debit Card;3.4;3236
3237; $35.00 ;PayPal;2.6;3237
3238; $53.00 ;PayPal;3.9;3238
3239; $78.00 ;Credit Card;3.1;3239
3240; $56.00 ;PayPal;4.9;3240
3241; $30.00 ;PayPal;2.9;3241
3242; $37.00 ;Credit Card;4.9;3242
3243; $48.00 ;Venmo;3.5;3243
3244; $84.00 ;Credit Card;3.4;3244
3245; $38.00 ;Bank Transfer;4.9;3245
3246; $30.00 ;Cash;4.5;3246
3247; $56.00 ;Credit Card;3;3247
3248; $63.00 ;PayPal;2.9;3248
3249; $26.00 ;Bank Transfer;4.2;3249
3250; $55.00 ;PayPal;2.8;3250
3251; $36.00 ;Bank Transfer;3.5;3251
3252; $84.00 ;Credit Card;4.9;3252
3253; $94.00 ;Debit Card;4.9;3253
3254; $72.00 ;Bank Transfer;4.6;3254
3255; $94.00 ;Venmo;3.6;3255
3256; $20.00 ;Cash;3.6;3256
3257; $49.00 ;Credit Card;3;3257
3258; $81.00 ;Cash;2.6;3258
3259; $22.00 ;Venmo;3.3;3259
3260; $50.00 ;Bank Transfer;4.6;3260
3261; $44.00 ;Debit Card;4.9;3261
3262; $85.00 ;Debit Card;4.6;3262
3263; $36.00 ;Credit Card;4.8;3263
3264; $80.00 ;Bank Transfer;3;3264
3265; $42.00 ;Venmo;3.9;3265
3266; $67.00 ;PayPal;4.1;3266
3267; $58.00 ;Debit Card;2.7;3267
3268; $98.00 ;Debit Card;4.4;3268
3269; $94.00 ;Credit Card;4.2;3269
3270; $88.00 ;Bank Transfer;2.9;3270
3271; $60.00 ;PayPal;3.5;3271
3272; $51.00 ;Debit Card;3.2;3272
3273; $59.00 ;Credit Card;3.4;3273
3274; $94.00 ;Bank Transfer;4;3274
3275; $36.00 ;Credit Card;4.1;3275
3276; $70.00 ;Cash;4.9;3276
3277; $41.00 ;PayPal;3.1;3277
3278; $49.00 ;Cash;4.6;3278
3279; $49.00 ;Venmo;3;3279
3280; $44.00 ;PayPal;3.1;3280
3281; $27.00 ;Debit Card;2.8;3281
3282; $89.00 ;PayPal;3.7;3282
3283; $41.00 ;Cash;3.9;3283
3284; $32.00 ;Debit Card;4.6;3284
3285; $25.00 ;Venmo;2.8;3285
3286; $90.00 ;Credit Card;3.1;3286
3287; $20.00 ;Credit Card;2.6;3287
3288; $91.00 ;Credit Card;4.2;3288
3289; $95.00 ;Venmo;3.9;3289
3290; $23.00 ;Bank Transfer;4.4;3290
3291; $54.00 ;Credit Card;3.8;3291
3292; $53.00 ;Credit Card;2.8;3292
3293; $71.00 ;Cash;3.7;3293
3294; $36.00 ;Debit Card;2.5;3294
3295; $53.00 ;Cash;4.5;3295
3296; $90.00 ;Debit Card;4;3296
3297; $76.00 ;Debit Card;4.3;3297
3298; $36.00 ;PayPal;4.1;3298
3299; $76.00 ;PayPal;3.2;3299
3300; $38.00 ;Venmo;3.8;3300
3301; $55.00 ;Credit Card;3.6;3301
3302; $60.00 ;Debit Card;2.7;3302
3303; $55.00 ;PayPal;4.2;3303
3304; $96.00 ;Bank Transfer;2.6;3304
3305; $50.00 ;Credit Card;2.8;3305
3306; $65.00 ;Credit Card;4.3;3306
3307; $22.00 ;Bank Transfer;4.4;3307
3308; $95.00 ;Credit Card;4.6;3308
3309; $72.00 ;Debit Card;2.6;3309
3310; $46.00 ;PayPal;3.5;3310
3311; $26.00 ;Cash;4.6;3311
3312; $73.00 ;Credit Card;4.8;3312
3313; $65.00 ;PayPal;2.7;3313
3314; $98.00 ;Debit Card;2.8;3314
3315; $64.00 ;Credit Card;4.8;3315
3316; $79.00 ;Credit Card;4;3316
3317; $67.00 ;Bank Transfer;4.2;3317
3318; $45.00 ;Debit Card;3;3318
3319; $52.00 ;Cash;4.9;3319
3320; $53.00 ;PayPal;3;3320
3321; $56.00 ;Cash;3.4;3321
3322; $79.00 ;Debit Card;3.9;3322
3323; $31.00 ;PayPal;4.4;3323
3324; $48.00 ;Venmo;4.9;3324
3325; $83.00 ;Venmo;3.8;3325
3326; $73.00 ;Debit Card;3.5;3326
3327; $26.00 ;PayPal;4.9;3327
3328; $44.00 ;Credit Card;3.3;3328
3329; $82.00 ;Venmo;4.4;3329
3330; $86.00 ;PayPal;3.1;3330
3331; $97.00 ;Debit Card;3.7;3331
3332; $31.00 ;Credit Card;2.6;3332
3333; $87.00 ;Cash;4.3;3333
3334; $31.00 ;Bank Transfer;4.3;3334
3335; $62.00 ;Debit Card;4.3;3335
3336; $51.00 ;Debit Card;4.7;3336
3337; $50.00 ;Bank Transfer;2.9;3337
3338; $32.00 ;Cash;2.8;3338
3339; $53.00 ;Cash;2.5;3339
3340; $73.00 ;Venmo;4.7;3340
3341; $57.00 ;Bank Transfer;3.2;3341
3342; $34.00 ;Credit Card;3.4;3342
3343; $37.00 ;Credit Card;3.8;3343
3344; $80.00 ;Cash;4.8;3344
3345; $74.00 ;Debit Card;3;3345
3346; $38.00 ;Credit Card;2.8;3346
3347; $66.00 ;Cash;3.3;3347
3348; $23.00 ;Debit Card;4.9;3348
3349; $91.00 ;Credit Card;3.5;3349
3350; $64.00 ;Cash;4.3;3350
3351; $27.00 ;Bank Transfer;4.6;3351
3352; $71.00 ;Debit Card;3;3352
3353; $67.00 ;Cash;4.2;3353
3354; $53.00 ;PayPal;3;3354
3355; $52.00 ;Debit Card;3.5;3355
3356; $93.00 ;Bank Transfer;4.7;3356
3357; $98.00 ;PayPal;3.6;3357
3358; $87.00 ;Cash;2.6;3358
3359; $82.00 ;Credit Card;4.8;3359
3360; $35.00 ;Debit Card;2.7;3360
3361; $31.00 ;Cash;2.7;3361
3362; $84.00 ;PayPal;3.4;3362
3363; $92.00 ;Bank Transfer;3.9;3363
3364; $38.00 ;Cash;4.7;3364
3365; $89.00 ;Debit Card;3.1;3365
3366; $58.00 ;Debit Card;4.3;3366
3367; $99.00 ;Venmo;3.8;3367
3368; $50.00 ;Credit Card;4.7;3368
3369; $59.00 ;Cash;3;3369
3370; $72.00 ;Debit Card;2.5;3370
3371; $50.00 ;PayPal;3.4;3371
3372; $30.00 ;Venmo;3;3372
3373; $94.00 ;Credit Card;4.8;3373
3374; $75.00 ;Cash;3.2;3374
3375; $33.00 ;Debit Card;4.7;3375
3376; $43.00 ;Credit Card;3.3;3376
3377; $64.00 ;PayPal;4.6;3377
3378; $56.00 ;Debit Card;4.2;3378
3379; $30.00 ;Cash;3.4;3379
3380; $69.00 ;PayPal;4.5;3380
3381; $33.00 ;Bank Transfer;3.7;3381
3382; $48.00 ;Bank Transfer;3.8;3382
3383; $94.00 ;Cash;3.8;3383
3384; $22.00 ;Bank Transfer;3.9;3384
3385; $81.00 ;PayPal;4.9;3385
3386; $58.00 ;Cash;3.2;3386
3387; $28.00 ;Debit Card;2.9;3387
3388; $22.00 ;Debit Card;3.2;3388
3389; $31.00 ;Bank Transfer;4.4;3389
3390; $64.00 ;Bank Transfer;3;3390
3391; $64.00 ;Venmo;4.6;3391
3392; $92.00 ;Cash;5;3392
3393; $41.00 ;Bank Transfer;4;3393
3394; $52.00 ;Debit Card;4.2;3394
3395; $80.00 ;PayPal;4;3395
3396; $56.00 ;Debit Card;2.9;3396
3397; $27.00 ;PayPal;3.3;3397
3398; $64.00 ;PayPal;4.3;3398
3399; $41.00 ;Debit Card;3;3399
3400; $32.00 ;Cash;2.7;3400
3401; $58.00 ;Bank Transfer;4;3401
3402; $81.00 ;Bank Transfer;3.1;3402
3403; $46.00 ;Cash;4.9;3403
3404; $21.00 ;Bank Transfer;3.1;3404
3405; $82.00 ;Bank Transfer;4.2;3405
3406; $96.00 ;Cash;3.9;3406
3407; $61.00 ;Debit Card;4.9;3407
3408; $26.00 ;PayPal;3.7;3408
3409; $99.00 ;PayPal;2.9;3409
3410; $99.00 ;Debit Card;4.4;3410
3411; $96.00 ;Credit Card;2.9;3411
3412; $65.00 ;Credit Card;3.4;3412
3413; $96.00 ;Credit Card;3.4;3413
3414; $44.00 ;Bank Transfer;4.3;3414
3415; $36.00 ;Debit Card;3.1;3415
3416; $53.00 ;PayPal;3.2;3416
3417; $37.00 ;PayPal;5;3417
3418; $28.00 ;Debit Card;2.7;3418
3419; $99.00 ;Bank Transfer;3.1;3419
3420; $43.00 ;Cash;4.7;3420
3421; $64.00 ;Cash;3.4;3421
3422; $72.00 ;Venmo;3.8;3422
3423; $88.00 ;Bank Transfer;4;3423
3424; $22.00 ;Cash;4.2;3424
3425; $93.00 ;Credit Card;4.8;3425
3426; $67.00 ;Debit Card;3.1;3426
3427; $26.00 ;Credit Card;3.7;3427
3428; $58.00 ;Bank Transfer;3.9;3428
3429; $78.00 ;Credit Card;3.1;3429
3430; $55.00 ;Credit Card;5;3430
3431; $97.00 ;Venmo;4.8;3431
3432; $30.00 ;Cash;3.9;3432
3433; $46.00 ;PayPal;3;3433
3434; $39.00 ;Bank Transfer;4.2;3434
3435; $26.00 ;Credit Card;2.7;3435
3436; $55.00 ;Credit Card;3.7;3436
3437; $25.00 ;Bank Transfer;3.7;3437
3438; $29.00 ;PayPal;2.8;3438
3439; $59.00 ;Debit Card;3.4;3439
3440; $25.00 ;Credit Card;4.3;3440
3441; $27.00 ;PayPal;3.1;3441
3442; $84.00 ;Bank Transfer;3.9;3442
3443; $43.00 ;PayPal;4.7;3443
3444; $42.00 ;Debit Card;4.9;3444
3445; $56.00 ;Debit Card;3.9;3445
3446; $38.00 ;PayPal;2.9;3446
3447; $50.00 ;Venmo;4;3447
3448; $35.00 ;Bank Transfer;2.6;3448
3449; $77.00 ;PayPal;2.5;3449
3450; $52.00 ;PayPal;4.7;3450
3451; $36.00 ;Cash;2.7;3451
3452; $51.00 ;PayPal;4.7;3452
3453; $28.00 ;Venmo;3;3453
3454; $87.00 ;Venmo;3.5;3454
3455; $22.00 ;Cash;4.3;3455
3456; $41.00 ;Cash;3.2;3456
3457; $29.00 ;Debit Card;3.1;3457
3458; $44.00 ;Debit Card;4.6;3458
3459; $49.00 ;Venmo;3.8;3459
3460; $51.00 ;Cash;3.3;3460
3461; $49.00 ;Debit Card;2.6;3461
3462; $33.00 ;Cash;4.2;3462
3463; $53.00 ;Credit Card;2.6;3463
3464; $58.00 ;Bank Transfer;3.3;3464
3465; $81.00 ;Credit Card;3.8;3465
3466; $49.00 ;Cash;2.8;3466
3467; $54.00 ;PayPal;2.7;3467
3468; $90.00 ;Credit Card;4.9;3468
3469; $59.00 ;Debit Card;4.1;3469
3470; $39.00 ;Cash;3.8;3470
3471; $45.00 ;Cash;3.1;3471
3472; $27.00 ;Venmo;4.8;3472
3473; $48.00 ;Venmo;2.9;3473
3474; $40.00 ;Credit Card;4.8;3474
3475; $91.00 ;Venmo;4.7;3475
3476; $82.00 ;Bank Transfer;4.7;3476
3477; $38.00 ;Bank Transfer;5;3477
3478; $53.00 ;Debit Card;3.3;3478
3479; $94.00 ;Credit Card;3.3;3479
3480; $80.00 ;Debit Card;2.7;3480
3481; $97.00 ;Debit Card;4.5;3481
3482; $68.00 ;Bank Transfer;4.1;3482
3483; $40.00 ;Venmo;3.9;3483
3484; $40.00 ;Cash;2.8;3484
3485; $82.00 ;Credit Card;4.4;3485
3486; $52.00 ;Bank Transfer;4;3486
3487; $87.00 ;Debit Card;3;3487
3488; $66.00 ;Bank Transfer;4.8;3488
3489; $47.00 ;Cash;3.5;3489
3490; $32.00 ;Debit Card;4.2;3490
3491; $48.00 ;Debit Card;2.9;3491
3492; $76.00 ;Cash;3;3492
3493; $22.00 ;PayPal;3.4;3493
3494; $46.00 ;Venmo;3.9;3494
3495; $95.00 ;Venmo;4.4;3495
3496; $44.00 ;Debit Card;4.2;3496
3497; $28.00 ;Credit Card;4;3497
3498; $57.00 ;Venmo;3.7;3498
3499; $68.00 ;PayPal;4.4;3499
3500; $39.00 ;Bank Transfer;4.6;3500
3501; $81.00 ;Debit Card;5;3501
3502; $91.00 ;Credit Card;3.6;3502
3503; $28.00 ;Bank Transfer;3.5;3503
3504; $77.00 ;PayPal;3.9;3504
3505; $52.00 ;Debit Card;4.1;3505
3506; $78.00 ;Bank Transfer;3.4;3506
3507; $78.00 ;PayPal;4.4;3507
3508; $79.00 ;Venmo;3.5;3508
3509; $29.00 ;Venmo;3.8;3509
3510; $68.00 ;Bank Transfer;3.2;3510
3511; $85.00 ;Credit Card;3.4;3511
3512; $85.00 ;Debit Card;4.6;3512
3513; $68.00 ;PayPal;4.2;3513
3514; $99.00 ;Venmo;5;3514
3515; $73.00 ;PayPal;4.7;3515
3516; $88.00 ;Cash;3.8;3516
3517; $60.00 ;Debit Card;3.9;3517
3518; $81.00 ;Bank Transfer;4.6;3518
3519; $96.00 ;Venmo;3.3;3519
3520; $56.00 ;Debit Card;2.7;3520
3521; $29.00 ;Bank Transfer;3.6;3521
3522; $56.00 ;Venmo;3.4;3522
3523; $22.00 ;Bank Transfer;5;3523
3524; $45.00 ;Debit Card;3.3;3524
3525; $30.00 ;Venmo;2.8;3525
3526; $60.00 ;PayPal;4.2;3526
3527; $61.00 ;PayPal;2.9;3527
3528; $25.00 ;Bank Transfer;3;3528
3529; $54.00 ;Venmo;4.7;3529
3530; $45.00 ;Debit Card;3;3530
3531; $78.00 ;Debit Card;2.8;3531
3532; $42.00 ;Bank Transfer;4.4;3532
3533; $65.00 ;Credit Card;5;3533
3534; $85.00 ;Credit Card;4.3;3534
3535; $83.00 ;Credit Card;4.1;3535
3536; $40.00 ;Venmo;4.2;3536
3537; $45.00 ;Cash;4.8;3537
3538; $86.00 ;Venmo;4.8;3538
3539; $67.00 ;PayPal;4.6;3539
3540; $27.00 ;Bank Transfer;2.8;3540
3541; $24.00 ;Cash;3.2;3541
3542; $92.00 ;Credit Card;3.5;3542
3543; $66.00 ;PayPal;3.6;3543
3544; $90.00 ;PayPal;3.6;3544
3545; $42.00 ;PayPal;3.1;3545
3546; $99.00 ;Bank Transfer;2.7;3546
3547; $76.00 ;Bank Transfer;3.3;3547
3548; $78.00 ;Cash;3.5;3548
3549; $85.00 ;Cash;4;3549
3550; $98.00 ;Debit Card;4.9;3550
3551; $30.00 ;Credit Card;3.3;3551
3552; $35.00 ;PayPal;4;3552
3553; $33.00 ;Debit Card;3.8;3553
3554; $91.00 ;Cash;4.9;3554
3555; $68.00 ;Bank Transfer;4.5;3555
3556; $89.00 ;Bank Transfer;4.7;3556
3557; $42.00 ;PayPal;3.2;3557
3558; $53.00 ;Debit Card;3.7;3558
3559; $29.00 ;Cash;3.6;3559
3560; $31.00 ;Venmo;2.6;3560
3561; $29.00 ;Cash;4.1;3561
3562; $33.00 ;Debit Card;4.4;3562
3563; $90.00 ;PayPal;4.3;3563
3564; $24.00 ;PayPal;4.2;3564
3565; $49.00 ;Bank Transfer;3.2;3565
3566; $73.00 ;Bank Transfer;4.5;3566
3567; $89.00 ;Bank Transfer;3.3;3567
3568; $48.00 ;Venmo;4.6;3568
3569; $90.00 ;PayPal;3.5;3569
3570; $92.00 ;Credit Card;4.3;3570
3571; $41.00 ;Debit Card;3.3;3571
3572; $68.00 ;PayPal;3.3;3572
3573; $71.00 ;Credit Card;4.4;3573
3574; $35.00 ;Bank Transfer;4.6;3574
3575; $28.00 ;Bank Transfer;3.4;3575
3576; $26.00 ;Credit Card;4.1;3576
3577; $96.00 ;PayPal;4.1;3577
3578; $51.00 ;Venmo;3.8;3578
3579; $72.00 ;Debit Card;4.9;3579
3580; $33.00 ;Debit Card;2.7;3580
3581; $40.00 ;PayPal;2.6;3581
3582; $72.00 ;Bank Transfer;3.9;3582
3583; $60.00 ;Cash;3.3;3583
3584; $26.00 ;PayPal;4.7;3584
3585; $39.00 ;Credit Card;3.8;3585
3586; $98.00 ;Venmo;4.7;3586
3587; $31.00 ;PayPal;3;3587
3588; $96.00 ;Debit Card;4.9;3588
3589; $65.00 ;Venmo;3.7;3589
3590; $34.00 ;Debit Card;3;3590
3591; $24.00 ;Debit Card;2.9;3591
3592; $58.00 ;Debit Card;3.5;3592
3593; $58.00 ;Debit Card;3.3;3593
3594; $85.00 ;Cash;4;3594
3595; $72.00 ;Cash;4.9;3595
3596; $21.00 ;Debit Card;3.1;3596
3597; $47.00 ;Cash;4.1;3597
3598; $67.00 ;Credit Card;3.4;3598
3599; $76.00 ;Credit Card;3.2;3599
3600; $26.00 ;PayPal;4.1;3600
3601; $62.00 ;Cash;4.6;3601
3602; $36.00 ;Credit Card;2.6;3602
3603; $53.00 ;PayPal;4.8;3603
3604; $30.00 ;Bank Transfer;4.6;3604
3605; $23.00 ;PayPal;3;3605
3606; $70.00 ;Bank Transfer;3;3606
3607; $21.00 ;Cash;2.7;3607
3608; $86.00 ;Credit Card;4.8;3608
3609; $93.00 ;Bank Transfer;2.8;3609
3610; $76.00 ;Cash;4.8;3610
3611; $76.00 ;Cash;3.9;3611
3612; $80.00 ;Cash;4.2;3612
3613; $66.00 ;Credit Card;2.9;3613
3614; $21.00 ;Credit Card;4.8;3614
3615; $50.00 ;Debit Card;4.9;3615
3616; $79.00 ;Credit Card;3.9;3616
3617; $52.00 ;Credit Card;3.1;3617
3618; $99.00 ;Venmo;3.7;3618
3619; $88.00 ;Bank Transfer;4.2;3619
3620; $46.00 ;Credit Card;2.6;3620
3621; $97.00 ;Bank Transfer;3.2;3621
3622; $68.00 ;Debit Card;4.8;3622
3623; $97.00 ;Debit Card;5;3623
3624; $23.00 ;Cash;3.5;3624
3625; $28.00 ;Bank Transfer;3.9;3625
3626; $95.00 ;Venmo;3.7;3626
3627; $57.00 ;Credit Card;2.8;3627
3628; $62.00 ;Bank Transfer;4.7;3628
3629; $62.00 ;Debit Card;4.3;3629
3630; $79.00 ;Venmo;4;3630
3631; $57.00 ;Credit Card;2.7;3631
3632; $73.00 ;Venmo;4.9;3632
3633; $70.00 ;Bank Transfer;3.7;3633
3634; $41.00 ;Cash;2.8;3634
3635; $51.00 ;Credit Card;3.8;3635
3636; $53.00 ;Bank Transfer;3.4;3636
3637; $89.00 ;PayPal;3.2;3637
3638; $52.00 ;Credit Card;4;3638
3639; $37.00 ;Credit Card;4.2;3639
3640; $96.00 ;Venmo;3.6;3640
3641; $80.00 ;Cash;3.8;3641
3642; $65.00 ;Bank Transfer;3.2;3642
3643; $46.00 ;PayPal;4.6;3643
3644; $46.00 ;Bank Transfer;4.6;3644
3645; $67.00 ;Cash;3;3645
3646; $56.00 ;Bank Transfer;4.6;3646
3647; $90.00 ;Venmo;4.1;3647
3648; $85.00 ;Bank Transfer;3.2;3648
3649; $39.00 ;PayPal;2.9;3649
3650; $42.00 ;Venmo;2.6;3650
3651; $70.00 ;Bank Transfer;4.2;3651
3652; $54.00 ;Debit Card;2.9;3652
3653; $84.00 ;Credit Card;3.7;3653
3654; $60.00 ;Credit Card;2.7;3654
3655; $52.00 ;Bank Transfer;3.1;3655
3656; $36.00 ;Venmo;3.7;3656
3657; $44.00 ;Venmo;3.5;3657
3658; $87.00 ;PayPal;2.9;3658
3659; $45.00 ;Debit Card;2.9;3659
3660; $88.00 ;Bank Transfer;3.9;3660
3661; $42.00 ;Bank Transfer;2.6;3661
3662; $37.00 ;Bank Transfer;3.1;3662
3663; $95.00 ;Credit Card;4.5;3663
3664; $36.00 ;Bank Transfer;3.3;3664
3665; $88.00 ;Credit Card;3.3;3665
3666; $89.00 ;Debit Card;4;3666
3667; $76.00 ;Debit Card;2.8;3667
3668; $29.00 ;Credit Card;3.3;3668
3669; $36.00 ;PayPal;4.3;3669
3670; $36.00 ;Venmo;3.8;3670
3671; $55.00 ;Bank Transfer;3.8;3671
3672; $85.00 ;Bank Transfer;4.7;3672
3673; $71.00 ;Bank Transfer;4.3;3673
3674; $60.00 ;PayPal;5;3674
3675; $53.00 ;Cash;5;3675
3676; $23.00 ;Bank Transfer;4.6;3676
3677; $98.00 ;PayPal;4.9;3677
3678; $21.00 ;Credit Card;4.8;3678
3679; $98.00 ;Credit Card;4.1;3679
3680; $83.00 ;Debit Card;4.8;3680
3681; $24.00 ;Bank Transfer;3.5;3681
3682; $83.00 ;Venmo;2.8;3682
3683; $47.00 ;Bank Transfer;4.9;3683
3684; $27.00 ;PayPal;3;3684
3685; $22.00 ;Debit Card;5;3685
3686; $46.00 ;Credit Card;3.9;3686
3687; $97.00 ;Bank Transfer;3;3687
3688; $34.00 ;Debit Card;4.8;3688
3689; $100.00 ;PayPal;3.3;3689
3690; $91.00 ;Bank Transfer;4.8;3690
3691; $60.00 ;Debit Card;3;3691
3692; $39.00 ;Venmo;4.8;3692
3693; $46.00 ;PayPal;2.6;3693
3694; $88.00 ;Cash;3.1;3694
3695; $21.00 ;Credit Card;4.7;3695
3696; $51.00 ;PayPal;2.5;3696
3697; $82.00 ;PayPal;3.3;3697
3698; $59.00 ;PayPal;4.7;3698
3699; $22.00 ;PayPal;4;3699
3700; $25.00 ;Cash;2.6;3700
3701; $88.00 ;Cash;3.9;3701
3702; $62.00 ;Venmo;3.5;3702
3703; $59.00 ;Bank Transfer;3.1;3703
3704; $94.00 ;Bank Transfer;4.7;3704
3705; $52.00 ;PayPal;4.5;3705
3706; $46.00 ;Debit Card;4.2;3706
3707; $98.00 ;Cash;4.4;3707
3708; $48.00 ;PayPal;3.3;3708
3709; $86.00 ;PayPal;2.6;3709
3710; $38.00 ;Cash;3.4;3710
3711; $82.00 ;PayPal;2.7;3711
3712; $56.00 ;Cash;2.6;3712
3713; $97.00 ;Debit Card;5;3713
3714; $90.00 ;Bank Transfer;3.7;3714
3715; $95.00 ;PayPal;3.4;3715
3716; $43.00 ;Venmo;2.9;3716
3717; $28.00 ;Credit Card;3.3;3717
3718; $83.00 ;PayPal;3.6;3718
3719; $46.00 ;Credit Card;4.3;3719
3720; $55.00 ;Debit Card;5;3720
3721; $73.00 ;Cash;3.4;3721
3722; $83.00 ;Debit Card;5;3722
3723; $85.00 ;Credit Card;3.1;3723
3724; $24.00 ;Credit Card;3.9;3724
3725; $64.00 ;PayPal;2.8;3725
3726; $28.00 ;Cash;3.6;3726
3727; $57.00 ;Debit Card;2.5;3727
3728; $71.00 ;Bank Transfer;3.1;3728
3729; $45.00 ;Debit Card;2.5;3729
3730; $81.00 ;Venmo;3.9;3730
3731; $61.00 ;Credit Card;3;3731
3732; $44.00 ;Venmo;4.3;3732
3733; $47.00 ;PayPal;3.4;3733
3734; $53.00 ;Venmo;4.5;3734
3735; $74.00 ;Credit Card;4.4;3735
3736; $100.00 ;Bank Transfer;2.9;3736
3737; $32.00 ;Cash;3.2;3737
3738; $40.00 ;Cash;3.7;3738
3739; $38.00 ;PayPal;4.2;3739
3740; $56.00 ;Credit Card;2.7;3740
3741; $33.00 ;Cash;3.2;3741
3742; $87.00 ;Bank Transfer;4.8;3742
3743; $95.00 ;Credit Card;4.5;3743
3744; $94.00 ;Debit Card;4.4;3744
3745; $73.00 ;Cash;3;3745
3746; $68.00 ;Credit Card;4.6;3746
3747; $100.00 ;Debit Card;4.4;3747
3748; $77.00 ;Cash;3.8;3748
3749; $47.00 ;Credit Card;3.7;3749
3750; $72.00 ;Credit Card;4.5;3750
3751; $73.00 ;Credit Card;3.7;3751
3752; $80.00 ;Venmo;4.9;3752
3753; $65.00 ;Credit Card;4.2;3753
3754; $40.00 ;Cash;2.5;3754
3755; $43.00 ;Bank Transfer;4.2;3755
3756; $65.00 ;Venmo;3.9;3756
3757; $46.00 ;Cash;4.6;3757
3758; $98.00 ;Venmo;2.9;3758
3759; $90.00 ;Venmo;4.7;3759
3760; $63.00 ;Venmo;4.5;3760
3761; $48.00 ;Debit Card;3.9;3761
3762; $24.00 ;Venmo;3.2;3762
3763; $51.00 ;Venmo;3.6;3763
3764; $98.00 ;Bank Transfer;4;3764
3765; $96.00 ;Debit Card;4.8;3765
3766; $46.00 ;Debit Card;4.7;3766
3767; $40.00 ;Debit Card;3.8;3767
3768; $28.00 ;Credit Card;2.7;3768
3769; $78.00 ;PayPal;3;3769
3770; $41.00 ;Cash;2.9;3770
3771; $37.00 ;PayPal;3.6;3771
3772; $78.00 ;Venmo;3.9;3772
3773; $81.00 ;Credit Card;4.1;3773
3774; $94.00 ;PayPal;4.9;3774
3775; $65.00 ;PayPal;4.4;3775
3776; $28.00 ;Debit Card;3.5;3776
3777; $96.00 ;Debit Card;4.1;3777
3778; $67.00 ;Venmo;3.4;3778
3779; $81.00 ;Credit Card;2.6;3779
3780; $36.00 ;Cash;4.1;3780
3781; $45.00 ;Cash;5;3781
3782; $69.00 ;Bank Transfer;4;3782
3783; $89.00 ;Venmo;4.8;3783
3784; $49.00 ;Debit Card;4.1;3784
3785; $81.00 ;Credit Card;2.8;3785
3786; $28.00 ;Cash;4.6;3786
3787; $70.00 ;Credit Card;3;3787
3788; $44.00 ;Credit Card;2.9;3788
3789; $84.00 ;Credit Card;4.6;3789
3790; $75.00 ;Debit Card;4.8;3790
3791; $96.00 ;Venmo;4.2;3791
3792; $77.00 ;Credit Card;2.9;3792
3793; $53.00 ;Credit Card;3.1;3793
3794; $50.00 ;Debit Card;3.7;3794
3795; $82.00 ;Bank Transfer;3.5;3795
3796; $53.00 ;Cash;3.3;3796
3797; $50.00 ;Credit Card;2.6;3797
3798; $57.00 ;PayPal;3.8;3798
3799; $33.00 ;Credit Card;4.6;3799
3800; $95.00 ;Venmo;4.9;3800
3801; $58.00 ;PayPal;4.3;3801
3802; $26.00 ;Bank Transfer;2.8;3802
3803; $96.00 ;PayPal;2.6;3803
3804; $46.00 ;PayPal;3.6;3804
3805; $30.00 ;Bank Transfer;3;3805
3806; $62.00 ;Bank Transfer;4.3;3806
3807; $71.00 ;Cash;4.6;3807
3808; $34.00 ;Venmo;2.5;3808
3809; $43.00 ;Credit Card;4.5;3809
3810; $51.00 ;Venmo;2.8;3810
3811; $86.00 ;Bank Transfer;3.7;3811
3812; $95.00 ;Venmo;5;3812
3813; $87.00 ;Credit Card;3.9;3813
3814; $78.00 ;Debit Card;2.9;3814
3815; $57.00 ;Debit Card;4.5;3815
3816; $94.00 ;Venmo;4.5;3816
